web_name,gw,SoT,player_id
Murillo,18,0.0,436
Rúben,18,0.0,361
Wan-Bissaka,18,0.0,388
Sugawara,18,0.0,474
Grealish,18,0.0,349
Ramsey,18,0.0,53
Bissouma,18,0.0,482
Awoniyi,18,0.0,424
Burn,18,0.0,395
Bassey,18,1.0,241
Taylor,18,0.0,281
Kamada,18,0.0,205
Summerville,18,0.0,587
J.Timber,18,1.0,6
Cash,18,0.0,32
Tarkowski,18,0.0,236
Daka,18,0.0,289
Wieffer,18,0.0,149
Greaves,18,0.0,270
Gusto,18,0.0,171
Janelt,18,0.0,94
Cook,18,0.0,64
Devenny,18,0.0,645
Hirst,18,0.0,272
Antonio,18,0.0,512
Winks,18,0.0,309
McAtee,18,0.0,357
Digne,18,1.0,36
Konaté,18,0.0,326
Konsa,18,0.0,44
De Cordova-Reid,18,0.0,290
Caicedo,18,0.0,157
S.Bueno,18,0.0,564
Johnson,18,0.0,275
Colwill,18,0.0,162
Downes,18,0.0,518
Castagne,18,0.0,244
R.Gomes,18,0.0,563
O'Brien,18,0.0,582
Doherty,18,0.0,543
James,18,0.0,172
Keane,18,0.0,228
Young,18,0.0,656
Branthwaite,18,1.0,219
Hee Chan,18,1.0,550
Ugarte,18,0.0,652
Ferguson,18,0.0,123
Antony,18,0.0,365
Matheus N.,18,0.0,356
Bradley,18,0.0,313
McAteer,18,0.0,299
Mount,18,0.0,382
Mazraoui,18,0.0,594
Chaplin,18,0.0,265
Willock,18,0.0,420
Dunk,18,0.0,120
Werner,18,0.0,509
Spence,18,0.0,504
Ajer,18,0.0,86
Garner,18,0.0,223
Pau,18,0.0,52
M.França,18,0.0,208
Odobert,18,0.0,612
J.Clarke,18,0.0,631
Saliba,18,0.0,18
Adams,18,0.0,60
Mitchell,18,0.0,210
Schlupp,18,0.0,214
Toti,18,0.0,567
Irving,18,0.0,576
Robinson,18,1.0,255
Lukić,18,0.0,249
O'Shea,18,0.0,630
Huijsen,18,0.0,580
O’Reilly,18,0.0,607
Chiesa,18,0.0,636
Gruda,18,1.0,595
Tosin,18,0.0,187
Ward-Prowse,18,0.0,531
Kilman,18,0.0,524
Doyle,18,0.0,544
Cairney,18,0.0,243
Reed,18,0.0,254
Diop,18,0.0,245
Roerslev,18,0.0,105
Yarmoliuk,18,0.0,111
Van de Ven,18,0.0,506
Bednarek,18,0.0,455
Aina,18,0.0,422
Bergvall,18,0.0,481
Stephens,18,0.0,472
Almirón,18,0.0,391
Phillips,18,0.0,359
Miley,18,0.0,411
Stones,18,0.0,362
Lewis,18,0.0,355
Walker,18,0.0,363
Tete,18,0.0,257
Vestergaard,18,0.0,307
Elliott,18,0.0,319
Morsy,18,0.0,278
Davis,18,0.0,267
Mainoo,18,0.0,378
Gomez,18,0.0,714
Lamptey,18,0.0,131
Robertson,18,0.0,335
Okoli,18,0.0,301
Tsimikas,18,0.0,337
Dorgu,18,,766
Danso,18,,767
Davies,18,0.0,669
Faes,18,0.0,291
Ricardo,18,0.0,302
Udogie,18,0.0,505
Kamara,18,0.0,42
F.Kadıoğlu,18,0.0,628
Disasi,18,0.0,167
Eriksen,18,0.0,370
André,18,0.0,642
Scarlett,18,0.0,500
Skipp,18,0.0,501
Hughes,18,0.0,203
Bree,18,0.0,457
White,18,0.0,24
Longstaff,18,0.0,410
Vinicius,18,0.0,258
Cajuste,18,0.0,619
Akanji,18,0.0,340
Edouard,18,0.0,198
Chilwell,18,0.0,160
Veltman,18,0.0,145
Webster,18,0.0,147
Boly,18,0.0,425
Y. Chermiti,18,0.0,237
George,18,0.0,696
Sangaré,18,0.0,442
Mings,18,0.0,49
Manning,18,0.0,467
Dragusin,18,0.0,486
Bogarde,18,0.0,598
Butler-Oyedeji,18,0.0,665
Jensen,18,0.0,95
Gray,18,0.0,489
Livramento,18,0.0,409
Diego Carlos,18,0.0,35
Agbadou,18,,720
Smallbone,18,0.0,471
Lewis-Skelly,18,0.0,597
Philip,18,0.0,76
G.Rodríguez,18,0.0,588
Esse,18,,730
Yoro,18,0.0,572
Jebbison,18,0.0,69
Coleman,18,0.0,221
Pedro Lima,18,0.0,561
Brereton Díaz,18,0.0,584
Álvarez,18,0.0,511
H.Clarke,18,0.0,266
Obi,18,,776
Ugochukwu,18,0.0,188
Mheuka,18,,781
Dawson,18,0.0,542
L.Guilherme,18,0.0,526
Kiwior,18,0.0,8
Burgess,18,0.0,263
Burns,18,0.0,264
Coady,18,0.0,288
Renato Veiga,18,0.0,184
Hall,18,0.0,399
Fraser,18,0.0,397
Osula,18,0.0,590
Morato,18,0.0,653
Coulibaly,18,,726
Coufal,18,0.0,516
Mudryk,18,0.0,179
Alves,18,0.0,606
Dixon,18,0.0,627
Ream,18,0.0,253
Ogbene,18,0.0,632
Kaboré,18,0.0,626
Stansfield,18,0.0,256
Benda,18,0.0,242
J.Araujo,18,0.0,592
Harris,18,0.0,702
Godo,18,0.0,605
Leno,18,0.0,248
King,18,0.0,604
Berge,18,0.0,622
Todibo,18,0.0,591
Lankshear,18,0.0,609
Swinkels,18,0.0,640
Jørgensen,18,0.0,581
Moore,18,0.0,610
Meupiyou,18,0.0,637
Collyer,18,0.0,613
Metcalfe,18,0.0,614
Rushworth,18,0.0,615
G.Nunes,18,0.0,634
Setford,18,0.0,639
Nelson,18,0.0,10
Mbabu,18,0.0,250
Townsend,18,0.0,583
Oulad M'hand,18,0.0,638
Begovic,18,0.0,624
Dewsbury-Hall,18,0.0,166
Deivid,18,0.0,165
D.D.Fofana,18,0.0,164
Chukwuemeka,18,0.0,161
B.Traore,18,0.0,534
Zouma,18,0.0,532
N.Aguerd,18,0.0,529
Humphreys,18,0.0,273
Choudhury,18,0.0,287
Cannon,18,0.0,286
B.Soumaré,18,0.0,285
Cresswell,18,0.0,517
Sterling,18,0.0,186
Areola,18,0.0,513
Foderingham,18,0.0,522
Fabianski,18,0.0,521
Bentley,18,0.0,536
Clyne,18,0.0,196
Chadi Riad,18,0.0,195
Podence,18,0.0,562
Wiley,18,0.0,575
Pivas,18,0.0,574
Earthy,18,0.0,519
Paulsen,18,0.0,75
Brierley,18,0.0,87
Cornet,18,0.0,515
Ebiowei,18,0.0,197
Mykolenko,18,0.0,231
Maupay,18,0.0,229
J.Virginia,18,0.0,227
Iroegbunam,18,0.0,226
Holgate,18,0.0,225
Pickford,18,0.0,235
Patterson,18,0.0,234
Fábio Silva,18,0.0,545
Mosquera,18,0.0,558
King,18,0.0,604
Kalajdžić,18,0.0,555
Tuanzebe,18,0.0,282
Muric,18,0.0,568
Sánchez,18,0.0,185
Armstrong,18,0.0,603
Trevitt,18,0.0,602
Moran,18,0.0,601
Hoever,18,0.0,552
Hodge,18,0.0,551
H.Bueno,18,0.0,549
Gonzalez,18,0.0,547
Fraser,18,0.0,397
Woolfenden,18,0.0,284
Walton,18,0.0,283
José Sá,18,0.0,554
Frank,18,,752
Jorginho,18,0.0,7
Hein,18,0.0,5
Fábio Vieira,18,0.0,1
Raya,18,0.0,15
Ramsdale,18,0.0,14
Johnstone,18,0.0,204
Holding,18,0.0,202
Henderson,18,0.0,201
Ward,18,0.0,215
Rak-Sakyi,18,0.0,695
Ozoh,18,0.0,212
Matthews,18,0.0,209
Neto,18,0.0,73
Sousa,18,0.0,56
Sinisalo,18,0.0,55
Olsen,18,0.0,51
Nedeljkovic,18,0.0,50
C.Doucouré,18,0.0,193
Dobbin,18,0.0,37
Diaby,18,0.0,34
Dendoncker,18,0.0,33
Martinez,18,0.0,47
Marschall,18,0.0,46
Kesler-Hayden,18,0.0,43
O'Brien-Whitmarsh,18,0.0,693
Nallo,18,0.0,692
Kukonki,18,0.0,691
Iling Jr,18,0.0,41
Cashin,18,,763
Vitor Reis,18,,733
Khusanov,18,,732
A. Garcia,18,,731
Ajayi,18,,729
Hause,18,0.0,40
Monga,18,,792
Charlie Tasker,18,,791
Gower,18,,790
Neave,18,,789
Dermot Mee,18,,788
Adu-Adjei,18,,722
Hennessey,18,,721
Djiga,18,,769
Mané,18,,784
Graczyk,18,,783
Samuels-Smith,18,,782
Morgan,18,,780
Koné,18,,779
Moorhouse,18,,778
Fredricson,18,,777
Gauci,18,0.0,39
Coby Ebere,18,,775
Anselmino,18,,774
Heath,18,,773
Willian,18,,772
Amougou,18,,771
Harrison,18,,224
Guardiola,18,,736
Davies,18,0.0,669
Cahill,18,0.0,668
Fletcher,18,0.0,667
Kporha,18,0.0,666
Pond,18,0.0,664
Samuels,18,0.0,663
Nichols,18,0.0,662
Yogane,18,0.0,661
Jaros,18,0.0,660
Kabia,18,0.0,659
Heaven,18,0.0,658
Kacurri,18,0.0,657
Umeh-Chibueze,18,0.0,644
Amissah,18,0.0,690
Zych,18,0.0,641
Young,18,0.0,656
Forbs,18,0.0,655
Meghoma,18,0.0,649
Orford,18,0.0,701
King,18,0.0,604
Dorrington,18,0.0,699
Mubama,18,0.0,698
Acheampong,18,0.0,697
Wheatley,18,0.0,648
Rodney,18,0.0,647
Agbinone,18,0.0,646
J.Cuenca,18,0.0,586
Dennis,18,0.0,599
Casey,18,0.0,643
Williams-Barnett,18,0.0,689
Brits,18,0.0,704
Alleyne,18,0.0,703
Harris,18,0.0,702
Slater,18,0.0,685
Hardy,18,0.0,684
Olusesi,18,0.0,683
Edozie,18,0.0,459
McConville,18,0.0,681
Rak-Sakyi,18,0.0,695
Cartwright,18,0.0,694
Scarles,18,0.0,677
Marsh,18,0.0,676
Wilson-Esbrand,18,0.0,675
Amass,18,0.0,670
Fitzgerald,18,0.0,673
Nyoni,18,0.0,688
Winterburn,18,0.0,687
Mayers,18,0.0,686
Tomiyasu,18,0.0,22
Tierney,18,0.0,21
Buendia,18,0.0,31
Anthony,18,0.0,61
Aarons,18,0.0,59
Kinsey,18,0.0,680
Broggio,18,0.0,679
Bates,18,0.0,678
Simpson-Pusey,18,0.0,672
Wright,18,0.0,671
Maghoma,18,0.0,674
Sarmiento,18,0.0,141
Peupion,18,0.0,140
Offiah,18,0.0,139
O’Mahony,18,0.0,138
Moder,18,0.0,137
Arrizabalaga,18,0.0,152
Ângelo,18,0.0,151
Andrey Santos,18,0.0,150
McTominay,18,0.0,381
Malacia,18,0.0,379
Milner,18,0.0,134
Mazilu,18,0.0,133
March,18,0.0,132
Grønbæk,18,,734
Undav,18,0.0,143
Steele,18,0.0,142
Akinmboni,18,,712
Okoduwa,18,,711
Jimoh,18,,710
Danns,18,,709
Wilson-Brown,18,,708
Rees-Dottin,18,,707
Abbott,18,,706
Arthur,18,0.0,705
Tom Taylor,18,,800
Boniface,18,,799
Jay Robinson,18,,798
Kozlowski,18,0.0,130
Harness,18,0.0,271
Evans,18,0.0,371
Marcal,18,0.0,297
Bajcetic,18,0.0,312
A.Becker,18,0.0,310
Ward,18,0.0,215
Thomas,18,0.0,20
Endo,18,0.0,320
Rodrigo,18,0.0,360
Ortega Moreno,18,0.0,358
João Cancelo,18,0.0,353
Bayindir,18,0.0,367
Lindelof,18,0.0,376
Bergström,18,0.0,154
Hannibal,18,0.0,373
B.Badiashile,18,0.0,153
Kelleher,18,0.0,325
R.Williams,18,0.0,334
Quansah,18,0.0,333
N.Phillips,18,0.0,332
Morton,18,0.0,331
McConnell,18,0.0,330
Carson,18,0.0,344
Verbruggen,18,0.0,146
Casadei,18,0.0,158
Broja,18,0.0,156
Bettinelli,18,0.0,155
Heaton,18,0.0,374
Maresca,18,,740
Hürzeler,18,,739
Iraola,18,,738
Emery,18,,737
Silcott-Duberry,18,,728
McKenna,18,,727
Sherif,18,,724
Sadi,18,,723
Barrenechea,18,0.0,30
Alex Moreno,18,0.0,26
Zinchenko,18,0.0,25
Kayi Sanda,18,,719
Welington,18,,718
Jake Evans,18,,797
Kinsky,18,,716
Godfrey,18,,715
Gómez,18,,714
Soler,18,,713
Cassanova,18,,760
Eyestone,18,,759
Knight,18,,758
Kayode,18,,757
Porter,18,,756
Van Nistelrooy,18,,754
Silva,18,,753
N.Gonzalez,18,,765
Palmer,18,,182
Yang,18,,717
Olabade Aluko,18,,796
Harry Howell,18,,795
Freddie Simmonds,18,,794
Jack Henry-Francis,18,,793
Golding,18,0.0,292
Stolarczyk,18,0.0,304
Souttar,18,0.0,303
Genesis Antwi,18,,787
Benjamin Fredrick,18,,786
Echeverri,18,,785
Bobb,18,0.0,343
Aké,18,0.0,341
J.Alvarez,18,0.0,352
Glasner,18,,741
Kristiansen,18,0.0,296
Iversen,18,0.0,294
Hermansen,18,0.0,293
Arteta,18,,735
Pereira,18,,751
Potter,18,,750
Postecoglou,18,,749
Rusk,18,,748
Nuno,18,,747
Howe,18,,746
Amorim,18,,745
Slot,18,,744
McKenna,18,,727
Moyes,18,,742
Ederson M.,18,0.0,347
Charles,18,0.0,458
Whiteman,18,0.0,510
Vicario,18,0.0,508
Veliz,18,0.0,507
Bella-Kotchap,18,0.0,456
Devine,18,0.0,485
Bryan,18,0.0,483
Reguilón,18,0.0,496
Lo Celso,18,0.0,493
Højbjerg,18,0.0,490
Solomon,18,0.0,502
Hickey,18,0.0,93
Henry,18,0.0,92
Al-Hamadi,18,0.0,260
Dasilva,18,0.0,90
Forster,18,0.0,488
E.Royal,18,0.0,487
Worrall,18,0.0,448
Ui-jo,18,0.0,446
Turner,18,0.0,445
Toffolo,18,0.0,444
Sels,18,0.0,443
Panzo,18,0.0,441
Peart-Harris,18,0.0,103
Da Silva Moreira,18,0.0,428
C.Miguel,18,0.0,427
Bowler,18,0.0,426
Flekken,18,0.0,91
Zabarnyi,18,0.0,85
Travers,18,0.0,84
Smith,18,0.0,81
Ji-soo,18,0.0,96
Chirewa,18,0.0,538
Chiquinho,18,0.0,537
Mepham,18,0.0,72
Hill,18,0.0,68
H.Traorè,18,0.0,67
Faivre,18,0.0,66
Senesi,18,0.0,79
Marc Guiu,18,0.0,178
Ahamada,18,0.0,190
Edozie,18,0.0,459
Cundle,18,0.0,540
Chiwome,18,0.0,539
M.Sarr,18,0.0,176
Lukaku,18,0.0,175
Lavia,18,0.0,174
Kellyman,18,0.0,173
Gilchrist,18,0.0,170
Gallagher,18,0.0,169
Petrović,18,0.0,183
Bazunu,18,0.0,454
Amo-Ameyaw,18,0.0,451
Larios,18,0.0,464
Lallana,18,0.0,463
Edwards,18,0.0,460
W.Fofana,18,0.0,189
Lascelles,18,0.0,407
Cozier-Duberry,18,0.0,118
Barco,18,0.0,116
Baker-Boaitey,18,0.0,114
Igor,18,0.0,128
I.Osman,18,0.0,127
Gross,18,0.0,125
Gilmour,18,0.0,124
A.Murphy,18,0.0,390
Onyeka,18,0.0,102
Mee,18,0.0,100
Konak,18,0.0,97
Zanka,18,0.0,112
Omobamidele,18,0.0,440
Toney,18,0.0,108
Thiago,18,0.0,107
Dahoud,18,0.0,119
Edmundson,18,0.0,269
Slicker,18,0.0,280
Ndaba,18,0.0,279
Luongo,18,0.0,277
Ladapo,18,0.0,276
Pellistri,18,0.0,384
Onana,18,0.0,233
Doak,18,0.0,318
Clark,18,0.0,315
Baggott,18,0.0,261
Valdimarsson,18,0.0,109
O'Brien,18,0.0,582
O.Richards,18,0.0,438
Mighten,18,0.0,435
Wood,18,0.0,447
Taylor,18,0.0,281
Stewart,18,0.0,473
Wilson,18,0.0,259
White,18,0.0,24
Trippier,18,0.0,418
Haaland,19,3.0,351
M.Salah,19,4.0,328
Palmer,19,1.0,182
Isak,19,2.0,401
Cunha,19,0.0,541
Semenyo,19,2.0,78
Mbeumo,19,1.0,99
Wissa,19,0.0,110
Watkins,19,3.0,58
Wood,19,1.0,447
N.Jackson,19,0.0,180
Strand Larsen,19,1.0,566
Bowen,19,0.0,514
Raúl,19,2.0,252
Madueke,19,1.0,177
Delap,19,4.0,268
Evanilson,19,2.0,617
Garnacho,19,0.0,372
Kluivert,19,0.0,71
B.Fernandes,19,0.0,366
Luis Díaz,19,2.0,327
Mateta,19,1.0,207
Iwobi,19,0.0,247
Son,19,1.0,503
Eze,19,3.0,199
Mitoma,19,0.0,136
Solanke,19,0.0,82
I.Sarr,19,1.0,585
Vardy,19,1.0,306
Havertz,19,0.0,4
Savinho,19,1.0,571
Szoboszlai,19,0.0,336
Kudus,19,0.0,525
Trossard,19,0.0,23
Saka,19,0.0,17
João Pedro,19,1.0,129
Welbeck,19,0.0,148
Johnson,19,1.0,275
Schade,19,0.0,106
O.Dango,19,1.0,74
Gakpo,19,1.0,321
Rogers,19,1.0,54
Martinelli,19,1.0,9
Muniz,19,0.0,251
Elanga,19,1.0,432
Gordon,19,0.0,398
Enzo,19,0.0,168
Beto,19,1.0,218
Enciso,19,1.0,121
Gibbs-White,19,1.0,433
Hudson-Odoi,19,0.0,434
Calvert-Lewin,19,1.0,220
Maddison,19,0.0,494
Kulusevski,19,0.0,492
Foden,19,1.0,348
Barnes,19,0.0,392
Marmoush,19,,755
Hutchinson,19,1.0,274
Neto,19,0.0,73
Tavernier,19,0.0,83
J.Murphy,19,0.0,402
Ndiaye,19,0.0,232
Duran,19,0.0,38
Rashford,19,0.0,385
Lewis-Potter,19,1.0,98
Onuachu,19,0.0,470
Ødegaard,19,0.0,13
Souček,19,0.0,530
M.Fernandes,19,1.0,623
P.M.Sarr,19,0.0,499
Minteh,19,0.0,135
De Bruyne,19,0.0,345
Diogo J.,19,2.0,317
Mac Allister,19,0.0,329
Amad,19,0.0,364
Joelinton,19,1.0,403
Muñoz,19,1.0,211
Szmodics,19,0.0,611
Jones,19,2.0,324
Nketiah,19,0.0,11
Georginio,19,0.0,618
Christie,19,0.0,63
Tielemans,19,0.0,57
Kovačić,19,0.0,354
Darwin,19,0.0,316
Gvardiol,19,0.0,350
Nørgaard,19,0.0,101
Zirkzee,19,0.0,389
Nkunku,19,1.0,181
Adama,19,0.0,239
Baleba,19,0.0,115
Merino,19,1.0,633
Bernardo,19,0.0,342
Lindstrøm,19,0.0,577
Brooks,19,2.0,62
Buonanotte,19,0.0,117
Schär,19,0.0,415
M.Asensio,19,,762
Tonali,19,0.0,417
Smith Rowe,19,0.0,19
Archer,19,0.0,27
Højlund,19,0.0,375
Rice,19,0.0,16
Bruno G.,19,0.0,394
Dibling,19,1.0,608
De Ligt,19,0.0,593
A.Doucoure,19,0.0,217
Cucurella,19,0.0,163
Doku,19,0.0,346
Wilson,19,3.0,259
McNeil,19,0.0,230
Andreas,19,0.0,240
Yates,19,0.0,449
Nwaneri,19,0.0,12
Ndidi,19,0.0,300
J.Ayew,19,0.0,192
Pedro Porro,19,0.0,495
Romero,19,0.0,498
Armstrong,19,0.0,603
Kamaldeen,19,0.0,462
Sarabia,19,0.0,565
Aït-Nouri,19,0.0,533
Malen,19,,725
Alexander-Arnold,19,1.0,311
Casemiro,19,0.0,368
Damsgaard,19,0.0,89
Tel,19,,768
J.Gomes,19,0.0,553
Richarlison,19,0.0,497
Virgil,19,1.0,339
Jota Silva,19,0.0,596
Ayari,19,0.0,600
Guedes,19,0.0,548
Sessegnon,19,0.0,579
C.Soler,19,0.0,654
Milenković,19,0.0,573
Emerson,19,0.0,520
Enes Ünal,19,0.0,65
Lerma,19,2.0,206
G.Jesus,19,1.0,2
Aribo,19,0.0,452
Harwood-Bellis,19,0.0,461
Sancho,19,0.0,386
Thomas,19,1.0,20
Mavididi,19,0.0,298
Guéhi,19,0.0,200
Anderson,19,0.0,423
Dominguez,19,0.0,431
Adingra,19,1.0,113
Alcaraz,19,0.0,450
Estupiñan,19,0.0,122
Mangala,19,0.0,651
O'Riley,19,0.0,629
El Khannouss,19,0.0,635
N.Semedo,19,0.0,559
Calafiori,19,0.0,578
Pinnock,19,0.0,104
Hinshelwood,19,0.0,126
Collins,19,0.0,88
Sinisterra,19,0.0,80
Walker-Peters,19,0.0,476
N.Williams,19,1.0,437
Chalobah,19,1.0,159
Martinez,19,0.0,47
Broadhead,19,1.0,262
Justin,19,1.0,295
Harrison,19,0.0,224
Onana,19,0.0,233
Nelson,19,0.0,10
Bailey,19,0.0,28
Munetsi,19,,770
Maatsen,19,0.0,45
Wharton,19,0.0,216
McGinn,19,0.0,48
Gana,19,0.0,222
Gündogan,19,0.0,625
Mario Jr.,19,0.0,557
Füllkrug,19,0.0,589
Lacroix,19,0.0,650
João Félix,19,1.0,621
Sosa,19,2.0,620
Gabriel,19,0.0,3
Scott,19,0.0,77
Van Hecke,19,0.0,144
Dalot,19,0.0,369
Maguire,19,0.0,377
Van den Berg,19,0.0,338
Barkley,19,0.0,29
Gravenberch,19,0.0,323
Andersen,19,0.0,191
L.Paquetá,19,0.0,527
Mavropanos,19,0.0,528
Bellegarde,19,0.0,535
Kerkez,19,0.0,70
A.Fatawu,19,0.0,570
Ings,19,0.0,523
Jaden,19,0.0,569
C.Richards,19,0.0,194
Carvalho,19,0.0,314
Bentancur,19,1.0,480
Murillo,19,0.0,436
Rúben,19,0.0,361
Wan-Bissaka,19,0.0,388
Sugawara,19,0.0,474
Grealish,19,0.0,349
Ramsey,19,0.0,53
Bissouma,19,0.0,482
Awoniyi,19,1.0,424
Burn,19,0.0,395
Bassey,19,0.0,241
Taylor,19,0.0,281
Kamada,19,0.0,205
Summerville,19,0.0,587
J.Timber,19,0.0,6
Cash,19,0.0,32
Tarkowski,19,0.0,236
Daka,19,0.0,289
Wieffer,19,0.0,149
Greaves,19,0.0,270
Gusto,19,0.0,171
Janelt,19,0.0,94
Cook,19,0.0,64
Devenny,19,0.0,645
Hirst,19,0.0,272
Antonio,19,0.0,512
Winks,19,0.0,309
McAtee,19,0.0,357
Digne,19,0.0,36
Konaté,19,0.0,326
Konsa,19,0.0,44
De Cordova-Reid,19,0.0,290
Caicedo,19,0.0,157
S.Bueno,19,0.0,564
Johnson,19,0.0,275
Colwill,19,0.0,162
Downes,19,0.0,518
Castagne,19,1.0,244
R.Gomes,19,0.0,563
O'Brien,19,0.0,582
Doherty,19,1.0,543
James,19,0.0,172
Keane,19,0.0,228
Young,19,0.0,656
Branthwaite,19,0.0,219
Hee Chan,19,1.0,550
Ugarte,19,0.0,652
Ferguson,19,0.0,123
Antony,19,0.0,365
Matheus N.,19,0.0,356
Bradley,19,0.0,313
McAteer,19,0.0,299
Mount,19,0.0,382
Mazraoui,19,0.0,594
Chaplin,19,0.0,265
Willock,19,0.0,420
Dunk,19,0.0,120
Werner,19,0.0,509
Spence,19,0.0,504
Ajer,19,0.0,86
Garner,19,0.0,223
Pau,19,0.0,52
M.França,19,0.0,208
Odobert,19,0.0,612
J.Clarke,19,0.0,631
Saliba,19,0.0,18
Adams,19,0.0,60
Mitchell,19,0.0,210
Schlupp,19,0.0,214
Toti,19,0.0,567
Irving,19,0.0,576
Robinson,19,0.0,255
Lukić,19,0.0,249
O'Shea,19,0.0,630
Huijsen,19,0.0,580
O’Reilly,19,0.0,607
Chiesa,19,0.0,636
Gruda,19,0.0,595
Tosin,19,0.0,187
Ward-Prowse,19,0.0,531
Kilman,19,0.0,524
Doyle,19,0.0,544
Cairney,19,0.0,243
Reed,19,0.0,254
Diop,19,0.0,245
Roerslev,19,0.0,105
Yarmoliuk,19,0.0,111
Van de Ven,19,0.0,506
Bednarek,19,0.0,455
Aina,19,0.0,422
Bergvall,19,0.0,481
Stephens,19,0.0,472
Almirón,19,0.0,391
Phillips,19,0.0,359
Miley,19,0.0,411
Stones,19,0.0,362
Lewis,19,0.0,355
Walker,19,0.0,363
Tete,19,0.0,257
Vestergaard,19,1.0,307
Elliott,19,0.0,319
Morsy,19,0.0,278
Davis,19,0.0,267
Mainoo,19,0.0,378
Gomez,19,0.0,714
Lamptey,19,1.0,131
Robertson,19,0.0,335
Okoli,19,0.0,301
Tsimikas,19,0.0,337
Dorgu,19,,766
Danso,19,,767
Davies,19,0.0,669
Faes,19,0.0,291
Ricardo,19,0.0,302
Udogie,19,0.0,505
Kamara,19,0.0,42
F.Kadıoğlu,19,0.0,628
Disasi,19,0.0,167
Eriksen,19,0.0,370
André,19,0.0,642
Scarlett,19,0.0,500
Skipp,19,0.0,501
Hughes,19,0.0,203
Bree,19,1.0,457
White,19,0.0,24
Longstaff,19,0.0,410
Vinicius,19,0.0,258
Cajuste,19,0.0,619
Akanji,19,0.0,340
Edouard,19,0.0,198
Chilwell,19,0.0,160
Veltman,19,0.0,145
Webster,19,0.0,147
Boly,19,0.0,425
Y. Chermiti,19,0.0,237
George,19,0.0,696
Sangaré,19,0.0,442
Mings,19,0.0,49
Manning,19,0.0,467
Dragusin,19,0.0,486
Bogarde,19,0.0,598
Butler-Oyedeji,19,0.0,665
Jensen,19,0.0,95
Gray,19,0.0,489
Livramento,19,0.0,409
Diego Carlos,19,0.0,35
Agbadou,19,,720
Smallbone,19,0.0,471
Lewis-Skelly,19,0.0,597
Philip,19,1.0,76
G.Rodríguez,19,0.0,588
Esse,19,,730
Yoro,19,0.0,572
Jebbison,19,0.0,69
Coleman,19,0.0,221
Pedro Lima,19,0.0,561
Brereton Díaz,19,0.0,584
Álvarez,19,0.0,511
H.Clarke,19,0.0,266
Obi,19,,776
Ugochukwu,19,0.0,188
Mheuka,19,,781
Dawson,19,0.0,542
L.Guilherme,19,0.0,526
Kiwior,19,0.0,8
Burgess,19,0.0,263
Burns,19,0.0,264
Coady,19,0.0,288
Renato Veiga,19,0.0,184
Hall,19,1.0,399
Fraser,19,0.0,397
Osula,19,0.0,590
Morato,19,0.0,653
Coulibaly,19,,726
Coufal,19,0.0,516
Mudryk,19,0.0,179
Alves,19,0.0,606
Dixon,19,0.0,627
Ream,19,0.0,253
Ogbene,19,0.0,632
Kaboré,19,0.0,626
Stansfield,19,0.0,256
Benda,19,0.0,242
J.Araujo,19,0.0,592
Harris,19,0.0,702
Godo,19,0.0,605
Leno,19,0.0,248
King,19,0.0,604
Berge,19,0.0,622
Todibo,19,0.0,591
Lankshear,19,0.0,609
Swinkels,19,0.0,640
Jørgensen,19,0.0,581
Moore,19,0.0,610
Meupiyou,19,0.0,637
Collyer,19,0.0,613
Metcalfe,19,0.0,614
Rushworth,19,0.0,615
G.Nunes,19,0.0,634
Setford,19,0.0,639
Nelson,19,0.0,10
Mbabu,19,0.0,250
Townsend,19,0.0,583
Oulad M'hand,19,0.0,638
Begovic,19,0.0,624
Dewsbury-Hall,19,0.0,166
Deivid,19,0.0,165
D.D.Fofana,19,0.0,164
Chukwuemeka,19,0.0,161
B.Traore,19,0.0,534
Zouma,19,0.0,532
N.Aguerd,19,0.0,529
Humphreys,19,0.0,273
Choudhury,19,0.0,287
Cannon,19,0.0,286
B.Soumaré,19,0.0,285
Cresswell,19,0.0,517
Sterling,19,0.0,186
Areola,19,0.0,513
Foderingham,19,0.0,522
Fabianski,19,0.0,521
Bentley,19,0.0,536
Clyne,19,0.0,196
Chadi Riad,19,0.0,195
Podence,19,0.0,562
Wiley,19,0.0,575
Pivas,19,0.0,574
Earthy,19,0.0,519
Paulsen,19,0.0,75
Brierley,19,0.0,87
Cornet,19,0.0,515
Ebiowei,19,0.0,197
Mykolenko,19,0.0,231
Maupay,19,0.0,229
J.Virginia,19,0.0,227
Iroegbunam,19,0.0,226
Holgate,19,0.0,225
Pickford,19,0.0,235
Patterson,19,0.0,234
Fábio Silva,19,0.0,545
Mosquera,19,0.0,558
King,19,0.0,604
Kalajdžić,19,0.0,555
Tuanzebe,19,0.0,282
Muric,19,0.0,568
Sánchez,19,0.0,185
Armstrong,19,0.0,603
Trevitt,19,0.0,602
Moran,19,0.0,601
Hoever,19,0.0,552
Hodge,19,0.0,551
H.Bueno,19,0.0,549
Gonzalez,19,0.0,547
Fraser,19,0.0,397
Woolfenden,19,0.0,284
Walton,19,0.0,283
José Sá,19,0.0,554
Frank,19,,752
Jorginho,19,0.0,7
Hein,19,0.0,5
Fábio Vieira,19,0.0,1
Raya,19,0.0,15
Ramsdale,19,0.0,14
Johnstone,19,0.0,204
Holding,19,0.0,202
Henderson,19,0.0,201
