player_id,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,player_name,games,games_starts,minutes,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
719,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Joachim Kayi Sanda,2,0,14,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,15,15,100.0,304,57,3,3,100.0,11,11,100.0,1,1,100.0,0.0,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,19,1,8,10,1,1,19,0,0,,0,,14,63,35,0,0,1,0,15,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,5.9,19,3.24,9,7,1,1,1,0,3,0.51,3,0,0,0,0,0,Michael Kayode,12,6,528,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.5,12,12,24,0.00,0.17,0.17,0.00,0.17,0.04,0.21,0.25,0.04,0.25,2,0,0.0,0.34,0.00,0.00,,16.8,0,0.10,-0.2,-0.2,184,241,76.3,3294,961,88,101,87.1,78,99,78.8,18,37,48.6,0.7,-0.2,8,12,3,2,183,58,0,0,0,10,58,0,0,0,0,0,3,17,11,12,5,0,9,13,69.2,4,3,0,3,7,24,19,0,313,23,101,121,97,13,313,18,9,50.0,8,44.4,144,944,500,7,3,13,3,143,0,8,3,0,0,0,0,34,9,4,69.2,44,15.4,78,1,6,11,1,1.83,15,5,+10,+1.70,+1.74,11.6,6.5,+5.1,+0.88,+0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.7,6,0.51,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Michael Keane,14,11,"1,049",3,0,3,3,0,0,5,0,0.6,0.6,0.1,0.7,1,14,3,0.26,0.00,0.26,0.26,0.26,0.05,0.01,0.06,0.05,0.06,10,4,40.0,0.86,0.34,0.30,0.75,13.2,0,0.06,+2.4,+2.4,312,377,82.8,7049,2396,96,108,88.9,146,160,91.3,67,89,75.3,0.0,-0.1,2,21,0,0,365,8,4,0,12,1,0,0,0,0,0,4,7,12,9,8,2,2,8,15,53.3,7,14,10,4,16,28,65,2,513,106,295,198,22,17,513,1,0,0.0,1,100.0,229,904,290,1,0,2,2,286,0,9,0,0,0,0,0,26,26,20,56.5,75,30.7,90,11,3,20,22,1.29,12,20,-8,-0.69,-0.91,12.3,19.1,-6.8,-0.58,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,10.0,3,0.30,3,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Caoimhín Kelleher,10,10,900,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,289,382,75.7,6252,3968,99,99,100.0,147,147,100.0,43,135,31.9,0.0,0.0,0,6,0,0,344,38,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2,398,286,396,2,0,0,398,1,1,100.0,0,0.0,290,1131,616,0,0,1,0,275,0,0,3,0,0,0,0,18,1,0,100.0,90,26.3,90,10,0,,27,2.30,22,12,+10,+1.00,-0.25,19.8,11.1,+8.7,+0.87,-0.37,10,10,900,12,1.20,37,24,67.6,7,2,1,4,40.0,1,0,1,0,100.0,0,1,0,11.6,0.30,-0.4,-0.04,29,115,25.2,364,49,28.6,29.0,18,61.1,42.8,113,6,5.3,9,0.90,14.0
404,3.4,2,0.59,2,0,0,0,0,0,1,0.30,1,0,0,0,0,0,Lloyd Kelly,10,4,303,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,0,9,5,0.00,0.30,0.30,0.00,0.30,0.12,0.14,0.26,0.12,0.26,3,0,0.0,0.89,0.00,0.00,,7.3,0,0.14,-0.4,-0.4,146,181,80.7,2636,867,57,65,87.7,78,87,89.7,10,24,41.7,0.1,+0.5,2,6,1,1,159,22,7,0,0,1,15,0,0,0,0,0,5,5,4,4,1,0,1,1,100.0,0,6,4,2,1,6,17,0,215,26,105,94,19,4,215,3,2,66.7,1,33.3,120,474,202,2,0,3,2,129,0,5,5,1,0,0,0,19,6,2,75.0,30,8.9,68,1,6,6,14,1.60,1,6,-5,-1.49,-2.24,4.1,5.8,-1.7,-0.51,-1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,37.1,83,2.24,67,4,2,2,5,3,9,0.24,7,0,1,0,0,1,Milos Kerkez,38,38,"3,336",2,5,7,2,0,0,4,0,0.6,0.5,3.9,4.4,106,159,197,0.05,0.13,0.19,0.05,0.19,0.02,0.10,0.12,0.01,0.12,19,5,26.3,0.51,0.13,0.11,0.40,20.2,0,0.03,+1.4,+1.5,1346,1776,75.8,20911,6878,747,832,89.8,481,617,78.0,84,218,38.5,2.6,+1.1,35,87,41,27,1466,305,18,2,3,142,279,7,5,1,0,5,55,52,26,25,20,7,24,38,63.2,14,38,11,27,45,97,106,4,2158,112,552,900,731,69,2158,48,22,45.8,16,33.3,1094,6388,3711,73,16,49,22,1196,0,30,50,3,0,0,0,169,28,49,36.4,88,97.5,88,32,0,,0,1.47,52,45,+7,+0.19,-5.17,59.3,48.0,+11.3,+0.30,-4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,24.2,78,3.22,54,9,8,4,3,0,7,0.29,5,1,0,1,0,0,Bilal El Khannouss,32,27,"2,182",2,3,5,2,0,0,4,0,1.3,1.3,4.6,5.8,73,128,89,0.08,0.12,0.21,0.08,0.21,0.05,0.19,0.24,0.05,0.24,30,7,23.3,1.24,0.29,0.07,0.29,22.0,0,0.04,+0.7,+0.7,798,1063,75.1,14413,4123,372,434,85.7,306,381,80.3,101,170,59.4,3.1,-1.6,42,89,31,6,928,130,28,11,8,89,14,36,19,10,1,5,26,50,30,16,29,5,17,32,53.1,15,22,4,18,6,56,10,3,1268,18,183,655,445,35,1268,60,34,56.7,23,38.3,732,4494,2038,45,12,38,38,851,0,30,13,1,0,0,0,92,19,24,44.2,68,63.8,78,8,5,16,3,0.63,17,54,-37,-1.53,-0.80,20.0,47.6,-27.6,-1.14,-0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,5.6,5,0.89,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Abdukodir Khusanov,6,6,503,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,25,2,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,1,0,0.0,0.18,0.00,0.00,,23.9,0,0.02,0.0,0.0,360,395,91.1,6126,1976,160,169,94.7,191,197,97.0,6,23,26.1,0.1,-0.1,2,23,0,0,385,10,6,0,1,1,3,0,0,0,0,0,3,5,4,4,1,0,2,3,66.7,1,5,4,1,3,8,29,1,445,45,205,211,31,1,445,2,0,0.0,2,100.0,274,1155,435,1,0,2,1,332,0,3,3,0,0,0,1,27,6,4,60.0,84,14.7,84,5,0,,5,1.67,8,6,+2,+0.36,-0.44,9.0,7.0,+2.1,+0.37,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,37.2,32,0.86,28,0,2,0,0,2,5,0.13,3,0,1,0,0,1,Max Kilman,38,38,"3,348",0,1,1,0,0,0,5,0,1.6,1.6,1.2,2.8,31,113,6,0.00,0.03,0.03,0.00,0.03,0.04,0.03,0.08,0.04,0.08,13,2,15.4,0.35,0.05,0.00,0.00,8.9,0,0.13,-1.6,-1.6,1697,1958,86.7,32592,10820,546,594,91.9,990,1065,93.0,150,265,56.6,1.2,-0.2,16,109,4,0,1916,37,25,0,12,4,1,0,0,0,0,5,9,39,24,16,20,3,23,27,85.2,4,58,40,18,38,77,212,6,2374,464,1317,962,113,32,2374,22,16,72.7,2,9.1,1270,5672,3185,14,2,17,4,1581,0,23,13,2,0,0,0,146,113,55,67.3,88,97.9,88,37,0,,0,1.13,45,62,-17,-0.46,-1.71,45.8,58.9,-13.1,-0.35,-0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,1.4,8,5.54,6,0,1,1,0,0,2,1.38,2,0,0,0,0,0,Joshua King,8,1,130,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,3,9,16,0.00,0.00,0.00,0.00,0.00,0.22,0.30,0.51,0.22,0.51,3,0,0.0,2.08,0.00,0.00,,9.0,0,0.11,-0.3,-0.3,54,64,84.4,928,172,29,32,90.6,21,24,87.5,3,4,75.0,0.7,-0.4,3,5,2,0,63,1,0,0,1,2,0,0,0,0,0,0,3,7,5,3,4,0,0,3,0.0,3,3,0,3,1,8,1,0,87,2,12,31,46,10,87,8,4,50.0,4,50.0,44,335,138,4,0,1,6,60,0,3,2,0,0,0,0,5,1,2,33.3,16,3.8,61,0,7,10,15,1.38,3,0,+3,+2.08,+2.16,1.8,0.7,+1.0,+0.72,+0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Tom King,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,,0,,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,1,0,0.00,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0.0,,0.0,0.00,0,0,,1,1,0.0,14.0,0,,,1,0,0.0,0,0.00,
716,6.0,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Antonín Kinský,6,6,540,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0,0,,0.00,0.00,,,,0,,0.0,0.0,167,217,77.0,3990,2480,27,27,100.0,98,101,97.0,38,83,45.8,0.0,-0.1,1,2,0,0,177,39,9,0,0,0,0,0,0,0,0,1,1,3,1,3,0,0,1,1,100.0,0,0,0,0,0,3,9,1,237,205,234,3,0,0,237,0,0,,0,,144,760,491,0,0,0,0,126,0,0,0,0,0,0,0,6,2,0,100.0,90,15.8,90,6,0,,12,0.50,6,11,-5,-0.83,-0.96,5.0,11.6,-6.6,-1.09,-1.16,6,6,540,11,1.83,32,23,65.6,1,0,5,1,16.7,0,0,0,0,,0,1,2,10.5,0.33,+1.5,+0.25,17,58,29.3,186,37,26.9,30.7,30,26.7,29.1,112,10,8.9,9,1.50,12.1
8,12.5,8,0.64,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Jakub Kiwior,17,10,"1,122",1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,5,48,1,0.08,0.00,0.08,0.08,0.08,0.01,0.03,0.04,0.01,0.04,3,1,33.3,0.24,0.08,0.33,1.00,18.5,0,0.06,+0.8,+0.8,673,736,91.4,11598,3392,278,294,94.6,358,376,95.2,30,53,56.6,0.3,-0.3,5,65,3,0,704,31,10,3,1,2,4,0,0,0,0,1,1,22,8,13,7,2,11,15,73.3,4,13,8,5,6,28,58,3,846,100,281,494,72,5,846,5,3,60.0,2,40.0,492,1988,1037,7,1,3,2,615,0,10,4,1,0,0,0,31,11,13,45.8,66,32.8,90,10,7,32,20,1.82,19,15,+4,+0.32,-0.89,20.7,13.8,+6.9,+0.55,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,26.0,101,3.88,73,8,7,7,5,1,12,0.46,11,0,0,0,1,0,Justin Kluivert,34,29,"2,340",12,6,18,6,6,6,8,0,10.3,5.6,4.8,10.5,81,105,173,0.46,0.23,0.69,0.23,0.46,0.40,0.19,0.58,0.22,0.40,57,23,40.4,2.19,0.88,0.11,0.26,20.0,0,0.10,+1.7,+0.4,582,782,74.4,8844,2330,322,382,84.3,189,248,76.2,45,87,51.7,3.7,+1.2,45,45,35,6,683,92,8,5,6,85,10,35,30,0,0,7,18,23,11,4,11,8,4,22,18.2,18,24,0,24,14,37,24,1,1086,24,99,366,641,134,1080,87,36,41.4,40,46.0,646,4198,2364,55,38,55,27,710,0,47,33,5,1,0,0,78,8,28,22.2,69,68.4,74,5,5,40,0,1.50,38,29,+9,+0.35,+0.10,43.0,32.5,+10.5,+0.41,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,28.4,31,1.09,26,0,0,4,0,1,7,0.25,6,0,0,0,0,1,Ibrahima Konaté,31,30,"2,560",1,2,3,1,0,0,5,0,1.7,1.7,1.0,2.7,25,115,3,0.04,0.07,0.11,0.04,0.11,0.06,0.03,0.10,0.06,0.10,19,3,15.8,0.67,0.11,0.05,0.33,10.5,0,0.09,-0.7,-0.7,1718,1905,90.2,31820,10824,592,631,93.8,1023,1077,95.0,94,171,55.0,0.9,+1.0,10,143,9,0,1856,46,41,1,5,0,5,0,0,0,0,3,9,40,26,25,13,2,25,35,71.4,10,29,15,14,17,57,133,3,2185,223,928,1145,119,23,2185,6,3,50.0,2,33.3,1290,6124,3603,15,0,8,2,1576,0,27,20,0,0,0,0,98,74,29,71.8,83,74.9,84,24,1,45,1,2.26,59,28,+31,+1.09,-0.38,58.6,26.9,+31.7,+1.11,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,32.6,24,0.74,19,2,1,2,0,0,3,0.09,3,0,0,0,0,0,Ezri Konsa,34,33,"2,936",2,0,2,2,0,0,1,0,1.3,1.3,0.4,1.7,24,90,11,0.06,0.00,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05,11,5,45.5,0.34,0.15,0.18,0.40,8.8,0,0.12,+0.7,+0.7,1555,1673,92.9,26299,8781,669,692,96.7,807,844,95.6,62,95,65.3,0.6,-0.4,6,106,2,0,1538,134,84,6,0,5,34,0,0,0,0,1,21,34,18,20,10,4,20,25,80.0,5,20,11,9,24,58,114,4,1915,250,883,934,107,22,1915,18,8,44.4,7,38.9,1132,5817,3008,15,2,17,10,1338,0,9,47,1,0,0,0,97,31,23,57.4,86,85.8,88,32,1,45,1,1.76,48,45,+3,+0.09,-0.65,46.5,43.4,+3.1,+0.10,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,24.4,73,2.99,59,0,4,5,4,1,8,0.33,6,0,1,1,0,0,Mateo Kovačić,31,25,"2,198",6,2,8,6,0,0,5,1,1.9,1.9,3.6,5.5,56,164,16,0.25,0.08,0.33,0.25,0.33,0.08,0.15,0.23,0.08,0.23,45,12,26.7,1.84,0.49,0.13,0.50,22.9,0,0.04,+4.1,+4.1,1742,1882,92.6,27279,7278,919,967,95.0,735,770,95.5,69,105,65.7,3.2,-1.6,33,206,30,0,1845,33,32,15,8,0,0,0,0,0,0,4,14,69,38,23,38,8,31,65,47.7,34,20,0,20,24,93,21,1,2123,53,318,1199,627,17,2123,41,22,53.7,11,26.8,1445,8397,3961,78,3,19,29,1729,0,24,26,0,0,0,0,114,10,9,52.6,71,64.3,82,12,6,26,2,1.94,50,28,+22,+0.90,+0.46,45.2,31.1,+14.2,+0.58,+0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3.8,3,0.79,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Emil Krafth,12,2,342,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,8,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,1,0,0.0,0.26,0.00,0.00,,14.6,0,0.03,0.0,0.0,124,158,78.5,2017,786,60,74,81.1,53,62,85.5,7,12,58.3,0.0,-0.1,1,6,1,0,138,20,4,0,0,2,16,0,0,0,0,0,4,4,2,2,1,1,2,3,66.7,1,5,4,1,2,6,16,0,199,34,100,73,28,4,199,1,0,0.0,1,100.0,82,397,175,6,0,2,2,98,0,5,2,0,0,0,0,19,8,8,50.0,29,10.0,90,2,10,16,14,1.92,5,2,+3,+0.79,+0.26,4.9,6.5,-1.5,-0.40,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,28.8,107,3.72,74,1,16,12,2,2,10,0.35,6,0,1,3,0,0,Mohammed Kudus,32,31,"2,590",5,3,8,5,0,0,2,1,6.9,6.9,3.1,10.0,98,79,216,0.17,0.10,0.28,0.17,0.28,0.24,0.11,0.35,0.24,0.35,75,21,28.0,2.61,0.73,0.07,0.24,16.0,0,0.09,-1.9,-1.9,715,855,83.6,11695,1800,381,421,90.5,256,288,88.9,58,85,68.2,2.7,-0.1,31,46,29,15,837,16,5,2,13,81,3,1,0,0,0,2,29,38,23,9,18,11,10,27,37.0,17,24,1,23,4,42,8,2,1274,13,171,536,612,127,1274,208,92,44.2,98,47.1,842,5574,2613,59,42,77,93,989,0,39,64,18,0,0,0,138,11,40,21.6,81,75.7,83,14,1,19,0,1.13,33,46,-13,-0.45,-0.13,34.1,42.9,-8.9,-0.31,+0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,26.5,128,4.82,95,12,15,3,3,0,9,0.34,7,1,1,0,0,0,Dejan Kulusevski,32,27,"2,389",7,4,11,7,0,0,3,0,4.2,4.2,6.2,10.4,120,124,210,0.26,0.15,0.41,0.26,0.41,0.16,0.23,0.39,0.16,0.39,47,17,36.2,1.77,0.64,0.15,0.41,14.7,0,0.09,+2.8,+2.8,658,893,73.7,9216,2920,394,457,86.2,203,260,78.1,32,79,40.5,3.9,-2.2,65,62,52,6,800,84,4,11,1,89,6,62,26,0,0,9,42,45,23,17,13,15,19,51,37.3,32,34,5,29,13,58,10,1,1276,24,149,432,719,158,1276,117,38,32.5,71,60.7,823,6157,3208,67,40,77,74,895,0,48,38,5,0,0,0,121,10,15,40.0,75,69.9,84,22,5,24,0,1.06,50,41,+9,+0.34,+1.21,44.9,43.1,+1.8,+0.07,+0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,34.6,28,0.81,23,1,0,4,0,0,4,0.12,2,1,0,1,0,0,Maxence Lacroix,35,35,"3,116",1,1,2,1,0,0,5,0,3.4,3.4,1.0,4.4,8,65,7,0.03,0.03,0.06,0.03,0.06,0.10,0.03,0.13,0.10,0.13,30,5,16.7,0.87,0.14,0.03,0.20,10.8,0,0.11,-2.4,-2.4,1207,1477,81.7,24841,9717,316,370,85.4,748,826,90.6,136,249,54.6,1.0,0.0,8,71,4,2,1433,44,40,3,7,7,2,0,0,0,0,0,12,68,41,52,15,1,32,47,68.1,15,48,22,26,54,122,207,2,1934,362,1184,672,85,45,1934,14,8,57.1,4,28.6,1030,4806,2203,6,0,21,6,1136,0,34,19,1,0,1,0,130,60,50,54.5,89,91.1,89,32,0,,0,1.49,49,45,+4,+0.12,+1.30,57.1,43.3,+13.8,+0.40,+1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4.0,9,2.24,8,0,0,0,1,0,2,0.50,2,0,0,0,0,0,Adam Lallana,14,5,361,0,2,2,0,0,0,4,0,0.2,0.2,0.9,1.1,6,24,10,0.00,0.50,0.50,0.00,0.50,0.04,0.23,0.27,0.04,0.27,3,0,0.0,0.75,0.00,0.00,,18.1,0,0.06,-0.2,-0.2,221,260,85.0,2891,980,147,165,89.1,61,67,91.0,4,9,44.4,0.5,+1.1,4,21,9,3,255,4,3,1,0,4,0,0,0,0,0,1,3,8,5,4,4,0,2,12,16.7,10,4,1,3,5,13,5,0,318,19,91,155,73,6,318,12,5,41.7,5,41.7,178,831,366,8,0,10,6,245,0,8,8,0,0,0,0,19,2,2,50.0,26,10.6,51,0,9,12,6,0.50,3,8,-5,-1.25,+0.37,4.2,7.9,-3.8,-0.94,+0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,9.6,17,1.78,14,1,0,0,1,1,3,0.31,2,0,0,0,0,1,Tariq Lamptey,15,10,860,2,2,4,2,0,0,0,0,0.4,0.4,0.8,1.2,32,14,45,0.21,0.21,0.42,0.21,0.42,0.04,0.08,0.12,0.04,0.12,6,2,33.3,0.63,0.21,0.33,1.00,18.5,0,0.06,+1.6,+1.6,335,413,81.1,5168,1326,185,199,93.0,128,162,79.0,19,40,47.5,0.8,+1.2,5,12,6,5,346,66,5,0,1,28,60,1,1,0,0,1,6,17,11,8,9,0,9,25,36.0,16,15,7,8,7,24,23,1,535,29,161,224,154,11,535,31,10,32.3,18,58.1,292,2081,1034,17,3,11,5,302,0,15,10,0,0,1,0,39,1,14,6.7,57,25.1,76,5,5,19,10,1.40,14,21,-7,-0.73,-1.22,13.3,14.8,-1.4,-0.15,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Will Lankshear,3,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,,0,,3,3,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.9,14,1.58,13,0,0,0,0,1,2,0.23,2,0,0,0,0,0,Roméo Lavia,16,11,797,0,1,1,0,0,0,4,0,0.3,0.3,0.7,1.0,3,31,7,0.00,0.11,0.11,0.00,0.11,0.03,0.08,0.11,0.03,0.11,2,0,0.0,0.23,0.00,0.00,,18.8,0,0.13,-0.3,-0.3,389,424,91.7,6552,1692,179,195,91.8,184,194,94.8,21,25,84.0,0.4,+0.3,7,49,3,0,419,3,3,3,3,0,0,0,0,0,0,2,1,22,13,5,13,4,10,21,47.6,11,6,0,6,16,38,10,1,493,17,109,319,71,1,493,16,10,62.5,6,37.5,295,1373,567,9,0,3,7,359,0,16,7,0,0,1,0,40,12,6,66.7,50,23.3,66,0,5,14,4,1.88,11,11,0,0.00,-0.72,11.7,14.7,-2.9,-0.33,-1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,15.2,26,1.71,21,0,2,2,0,1,5,0.33,5,0,0,0,0,0,Mario Lemina,17,15,"1,364",1,3,4,1,0,0,4,0,1.4,1.4,1.1,2.5,8,48,21,0.07,0.20,0.26,0.07,0.26,0.09,0.07,0.17,0.09,0.17,18,5,27.8,1.19,0.33,0.06,0.20,21.9,0,0.08,-0.4,-0.4,493,613,80.4,9479,2966,176,207,85.0,249,284,87.7,58,95,61.1,1.2,+1.9,10,43,13,4,582,26,9,6,4,10,9,0,0,0,0,5,7,51,31,27,19,5,20,29,69.0,9,12,7,5,27,78,50,3,809,92,324,378,119,18,809,16,10,62.5,4,25.0,382,2068,1038,12,2,21,11,482,0,17,8,4,0,1,0,73,25,16,61.0,80,39.9,87,13,2,30,0,0.53,22,39,-17,-1.12,-1.21,15.3,27.2,-11.9,-0.78,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
