web_name,gw,npxG,player_id
Welbeck,20,0.0,148
Schade,20,0.4,106
Delap,20,0.0,268
Cunha,20,0.0,541
Diogo J.,20,0.2,317
Trossard,20,0.1,23
Bowen,20,0.0,514
Mbeumo,20,0.5,99
B.Fernandes,20,0.1,366
Garnacho,20,0.0,372
Gakpo,20,0.5,321
Szoboszlai,20,0.0,336
Barnes,20,0.2,392
Martinelli,20,0.0,9
Kudus,20,0.2,525
Gordon,20,0.6,398
Calvert-Lewin,20,0.0,220
Enzo,20,0.1,168
Beto,20,0.0,218
J.Murphy,20,0.0,402
Souček,20,0.4,530
Saka,20,0.0,17
Rogers,20,0.0,54
Muniz,20,0.0,251
Merino,20,0.1,633
Tavernier,20,0.0,83
Maddison,20,0.0,494
Nketiah,20,0.0,11
Foden,20,0.7,348
Kluivert,20,0.4,71
Darwin,20,0.0,316
João Pedro,20,0.0,129
Son,20,0.0,503
Gibbs-White,20,0.2,433
Zirkzee,20,0.0,389
Højlund,20,0.1,375
Savinho,20,0.1,571
Muñoz,20,0.0,211
Georginio,20,0.0,618
Marmoush,20,,755
Nkunku,20,0.0,181
Duran,20,0.0,38
Elanga,20,0.0,432
De Bruyne,20,0.0,345
Smith Rowe,20,0.1,19
Amad,20,0.2,364
Iwobi,20,0.1,247
Tonali,20,0.2,417
Gvardiol,20,0.0,350
Kulusevski,20,0.0,492
Jones,20,0.0,324
Archer,20,0.0,27
Minteh,20,0.1,135
Ødegaard,20,0.0,13
Bruno G.,20,0.0,394
Bernardo,20,0.2,342
M.Fernandes,20,0.0,623
Buonanotte,20,0.0,117
Wilson,20,0.1,259
A.Doucoure,20,0.1,217
Adama,20,0.0,239
Joelinton,20,0.0,403
Richarlison,20,0.0,497
Rashford,20,0.0,385
Ndiaye,20,0.0,232
Nørgaard,20,0.3,101
P.M.Sarr,20,0.1,499
Lacroix,20,0.0,650
Szmodics,20,0.3,611
Onuachu,20,0.1,470
Harrison,20,0.0,224
Neto,20,0.3,73
L.Paquetá,20,0.1,527
Milenković,20,0.1,573
Rice,20,0.0,16
G.Jesus,20,0.5,2
Sarabia,20,0.0,565
Baleba,20,0.0,115
Munetsi,20,,770
McAtee,20,0.0,357
M.Asensio,20,,762
Mac Allister,20,0.5,329
Gabriel,20,0.0,3
Dibling,20,0.1,608
Aït-Nouri,20,0.0,533
Damsgaard,20,0.0,89
Gündogan,20,0.0,625
Schär,20,0.0,415
Aribo,20,0.0,452
Carvalho,20,0.0,314
Ayari,20,0.0,600
Saliba,20,0.0,18
Enes Ünal,20,0.1,65
J.Gomes,20,0.0,553
Andreas,20,0.0,240
J.Ayew,20,0.0,192
Hudson-Odoi,20,0.3,434
Mount,20,0.0,382
Guedes,20,0.1,548
Cucurella,20,0.0,163
McGinn,20,0.0,48
De Ligt,20,0.1,593
Hutchinson,20,0.0,274
Yates,20,0.0,449
Enciso,20,0.0,121
Jaden,20,0.0,569
Chalobah,20,0.0,159
Adingra,20,0.4,113
Lewis-Potter,20,0.7,98
Virgil,20,0.3,339
Onana,20,0.0,233
Collins,20,0.0,88
N.Williams,20,0.0,437
Tielemans,20,0.1,57
Antonio,20,0.0,512
Armstrong,20,0.0,603
Van den Berg,20,0.0,338
Thomas,20,0.1,20
Mavididi,20,0.6,298
Awoniyi,20,1.0,424
Ings,20,0.0,523
Dalot,20,0.0,369
O'Riley,20,0.0,629
Ndidi,20,0.0,300
Emerson,20,0.0,520
Brooks,20,0.1,62
Lindstrøm,20,0.1,577
Jota Silva,20,0.0,596
João Félix,20,0.0,621
Anderson,20,0.1,423
Kovačić,20,0.0,354
Sancho,20,0.0,386
Hirst,20,0.0,272
Alexander-Arnold,20,0.1,311
Guéhi,20,0.0,200
Harwood-Bellis,20,0.0,461
Füllkrug,20,0.3,589
Christie,20,0.0,63
Konaté,20,0.0,326
Bailey,20,0.3,28
Romero,20,0.0,498
Burn,20,0.0,395
Huijsen,20,0.0,580
Maguire,20,0.3,377
C.Soler,20,0.0,654
Ramsey,20,0.0,53
Malen,20,,725
Willock,20,0.0,420
Casemiro,20,0.0,368
Gusto,20,0.0,171
Dominguez,20,0.0,431
Pedro Porro,20,0.1,495
Faes,20,0.0,291
Sessegnon,20,0.0,579
Summerville,20,0.1,587
Alcaraz,20,0.0,450
Mavropanos,20,0.0,528
Barkley,20,0.1,29
Kilman,20,0.0,524
Broadhead,20,0.1,262
O'Shea,20,0.0,630
Lewis,20,0.1,355
Murillo,20,0.0,436
Rúben,20,0.0,361
Bentancur,20,0.0,480
Mario Jr.,20,0.0,557
Tarkowski,20,0.0,236
Adams,20,0.0,60
Hinshelwood,20,0.0,126
Tel,20,,768
Colwill,20,0.0,162
Daka,20,0.0,289
Justin,20,0.0,295
El Khannouss,20,0.0,635
Van Hecke,20,0.0,144
Robertson,20,0.0,335
Sinisterra,20,0.0,80
Akanji,20,0.0,340
Nelson,20,0.0,10
Zabarnyi,20,0.1,85
Bellegarde,20,0.1,535
McNeil,20,0.0,230
Chaplin,20,0.0,265
Nwaneri,20,0.2,12
Martinez,20,0.1,47
Odobert,20,0.0,612
Grealish,20,0.0,349
O’Reilly,20,0.0,607
Ugarte,20,0.0,652
Tosin,20,0.0,187
Gruda,20,0.2,595
Sosa,20,0.0,620
Pinnock,20,0.0,104
Kamaldeen,20,0.0,462
Bassey,20,0.0,241
Tete,20,0.0,257
Wan-Bissaka,20,0.0,388
C.Richards,20,0.0,194
Branthwaite,20,0.0,219
Doherty,20,0.0,543
Andersen,20,0.0,191
Kamada,20,0.0,205
Sterling,20,0.0,186
Ferguson,20,0.0,123
Mangala,20,0.0,651
Doku,20,0.0,346
Gravenberch,20,0.1,323
Burgess,20,0.0,263
Lerma,20,0.0,206
Janelt,20,0.0,94
Cook,20,0.0,64
Gómez,20,,714
Lukić,20,0.0,249
Gana,20,0.0,222
Brereton Díaz,20,0.0,584
Estupiñan,20,0.0,122
Werner,20,0.0,509
Konsa,20,0.0,44
Hughes,20,0.0,203
Maatsen,20,0.0,45
J.Clarke,20,0.1,631
Veltman,20,0.0,145
Hee Chan,20,0.2,550
Mitchell,20,0.0,210
Calafiori,20,0.0,578
Wieffer,20,0.0,149
Bergvall,20,0.0,481
Mainoo,20,0.1,378
Mazraoui,20,0.0,594
Ugochukwu,20,0.0,188
Davis,20,0.1,267
Dunk,20,0.0,120
J.Timber,20,0.0,6
Yarmoliuk,20,0.1,111
Matheus N.,20,0.0,356
Diego Carlos,20,0.0,35
Bednarek,20,0.0,455
Elliott,20,0.0,319
Kamara,20,0.0,42
Mings,20,0.0,49
Greaves,20,0.0,270
N.Semedo,20,0.0,559
Jebbison,20,0.0,69
Walker-Peters,20,0.1,476
De Cordova-Reid,20,0.0,290
Senesi,20,0.0,79
McAteer,20,0.0,299
Smith,20,0.0,81
Scott,20,0.0,77
O'Brien,20,0.0,582
Robinson,20,0.0,255
Doyle,20,0.0,544
Digne,20,0.0,36
Longstaff,20,0.0,410
Miley,20,0.0,411
Caicedo,20,0.0,157
Stones,20,0.0,362
Ajer,20,0.0,86
Yoro,20,0.0,572
Disasi,20,0.0,167
Coleman,20,0.0,221
Diop,20,0.0,245
Ward-Prowse,20,0.0,531
Devenny,20,0.0,645
Okoli,20,0.0,301
Eriksen,20,0.0,370
Buendia,20,0.4,31
Obi,20,,776
Almirón,20,0.0,391
Bradley,20,0.0,313
R.Gomes,20,0.0,563
Taylor,20,0.0,281
Keane,20,0.0,228
Toti,20,0.0,567
Danso,20,,767
Lamptey,20,0.0,131
Tomiyasu,20,0.0,22
Philip,20,0.0,76
Van de Ven,20,0.0,506
Spence,20,0.0,504
Cajuste,20,0.0,619
Antony,20,0.0,365
Coady,20,0.0,288
Pau,20,0.0,52
Stephens,20,0.0,472
Kelly,20,0.0,404
Hall,20,0.0,399
F.Kadıoğlu,20,0.0,628
Aina,20,0.0,422
Mosquera,20,0.0,558
Dawson,20,0.0,542
Al-Hamadi,20,0.0,260
Burns,20,0.0,264
Manning,20,0.0,467
Smallbone,20,0.0,471
Mykolenko,20,0.0,231
C.Doucouré,20,0.0,193
W.Fofana,20,0.0,189
James,20,0.0,172
A.Fatawu,20,0.0,570
Stewart,20,0.0,473
Kerkez,20,0.0,70
Bissouma,20,0.0,482
White,20,0.0,24
George,20,0.0,696
Zinchenko,20,0.0,25
Willian,20,,772
Udogie,20,0.0,505
Davies,20,0.0,669
Chiesa,20,0.0,636
Phillips,20,0.0,359
N.Gonzalez,20,,765
Wharton,20,0.0,216
S.Bueno,20,0.1,564
Castagne,20,0.0,244
Morsy,20,0.0,278
Downes,20,0.0,518
André,20,0.0,642
Tsimikas,20,0.0,337
Esse,20,,730
Edouard,20,0.0,198
Iroegbunam,20,0.0,226
Aké,20,0.0,341
Cash,20,0.0,32
Álvarez,20,0.0,511
Sugawara,20,0.0,474
Tierney,20,0.0,21
Jensen,20,0.0,95
Acheampong,20,0.2,697
Kayode,20,,757
Agbadou,20,,720
Moore,20,0.0,610
Berge,20,0.0,622
Dorgu,20,,766
Livramento,20,0.0,409
Kiwior,20,0.0,8
Roerslev,20,0.1,105
Morato,20,0.0,653
Hill,20,0.0,68
G.Rodríguez,20,0.0,588
Todibo,20,0.0,591
Milner,20,0.0,134
Garner,20,0.0,223
Reed,20,0.0,254
B.Soumaré,20,0.0,285
Tuanzebe,20,0.0,282
L.Guilherme,20,0.0,526
Lavia,20,0.0,174
Dewsbury-Hall,20,0.0,166
Mudryk,20,0.0,179
Bella-Kotchap,20,0.0,456
M.França,20,0.0,208
Cresswell,20,0.0,517
Coufal,20,0.0,516
Cornet,20,0.0,515
Young,20,0.0,656
King,20,0.0,604
Grønbæk,20,,734
Maghoma,20,0.0,674
Monga,20,,792
Scarles,20,0.0,677
Mheuka,20,,781
Alex Moreno,20,0.0,26
Winks,20,0.0,309
Kristiansen,20,0.0,296
Vestergaard,20,0.0,307
Quansah,20,0.0,333
Reguilón,20,0.1,496
Renato Veiga,20,0.0,184
Evans,20,0.0,371
McTominay,20,0.0,381
Vinicius,20,0.0,258
H.Clarke,20,0.0,266
Skipp,20,0.0,501
Walker,20,0.0,363
Lallana,20,0.0,463
Cairney,20,0.0,243
Patterson,20,0.1,234
Y. Chermiti,20,0.0,237
Igor,20,0.0,128
Gilmour,20,0.0,124
Collyer,20,0.0,613
Osula,20,0.0,590
Arrizabalaga,20,0.0,152
Broja,20,0.0,156
March,20,0.0,132
Lewis-Skelly,20,0.0,597
Pedro Lima,20,0.0,561
Irving,20,0.0,576
Thiago,20,0.0,107
Konak,20,0.0,97
Forbs,20,0.0,655
Butler-Oyedeji,20,0.0,665
Boly,20,0.0,425
Jorginho,20,0.0,7
Clarke,20,,801
Fábio Vieira,20,0.0,1
Hein,20,0.0,5
Ramsdale,20,0.0,14
Raya,20,0.0,15
Barrenechea,20,0.0,30
Djiga,20,,769
Amougou,20,,771
Heath,20,,773
Anselmino,20,,774
Coby Ebere,20,,775
Fredricson,20,,777
Moorhouse,20,,778
Koné,20,,779
Morgan,20,,780
Samuels-Smith,20,,782
Graczyk,20,,783
Mané,20,,784
Echeverri,20,,785
Benjamin Fredrick,20,,786
Genesis Antwi,20,,787
Dermot Mee,20,,788
Neave,20,,789
Gower,20,,790
Charlie Tasker,20,,791
Diaby,20,0.0,34
Dobbin,20,0.0,37
Gauci,20,0.0,39
Hause,20,0.0,40
Iling Jr,20,0.0,41
Kesler-Hayden,20,0.0,43
Marschall,20,0.0,46
Silcott-Duberry,20,,728
Ajayi,20,,729
A. Garcia,20,,731
Khusanov,20,,732
Vitor Reis,20,,733
Arteta,20,,735
Guardiola,20,,736
Dendoncker,20,0.0,33
Welington,20,,718
Kayi Sanda,20,,719
Hennessey,20,,721
Adu-Adjei,20,,722
Sadi,20,,723
Sherif,20,,724
Coulibaly,20,,726
McKenna,20,,727
Danns,20,0.0,709
Jimoh,20,0.0,710
Okoduwa,20,0.0,711
Akinmboni,20,,712
Soler,20,,713
Godfrey,20,,715
Kinsky,20,,716
Yang,20,,717
Lis,20,0.0,465
Lumley,20,0.0,466
Mara,20,0.0,468
McCarthy,20,0.0,469
A.Phillips,20,0.0,478
Austin,20,0.0,479
Kelleher,20,0.0,325
Pellistri,20,0.0,384
Amo-Ameyaw,20,0.0,451
Bazunu,20,0.0,454
Bree,20,0.0,457
Charles,20,0.0,458
Edozie,20,0.0,459
Edwards,20,0.0,460
Larios,20,0.0,464
Ortega Moreno,20,0.0,358
Rodrigo,20,0.0,360
Bayindir,20,0.0,367
Hannibal,20,0.0,373
Heaton,20,0.0,374
Lindelof,20,0.0,376
Malacia,20,0.0,379
Kuol,20,0.0,406
Lascelles,20,0.0,407
Odysseas,20,0.0,412
Pope,20,0.0,413
Ruddy,20,0.0,414
Targett,20,0.0,416
João Cancelo,20,0.0,353
Marcal,20,0.0,297
Ricardo,20,0.0,302
Souttar,20,0.0,303
Stolarczyk,20,0.0,304
Ward,20,0.0,215
A.Becker,20,0.0,310
Bajcetic,20,0.0,312
Clark,20,0.0,315
Scarlett,20,0.0,500
Solomon,20,0.0,502
Veliz,20,0.0,507
Vicario,20,0.0,508
Whiteman,20,0.0,510
Golding,20,0.0,292
Hermansen,20,0.0,293
Iversen,20,0.0,294
Bryan,20,0.0,483
Devine,20,0.0,485
Dragusin,20,0.0,486
E.Royal,20,0.0,487
Forster,20,0.0,488
Gray,20,0.0,489
Højbjerg,20,0.0,490
Lo Celso,20,0.0,493
McConnell,20,0.0,330
Morton,20,0.0,331
N.Phillips,20,0.0,332
R.Williams,20,0.0,334
Bobb,20,0.0,343
Carson,20,0.0,344
Ederson M.,20,0.0,347
J.Alvarez,20,0.0,352
Chiwome,20,0.0,539
Cundle,20,0.0,540
Holgate,20,0.0,225
J.Virginia,20,0.0,227
Maupay,20,0.0,229
Pickford,20,0.0,235
Benda,20,0.0,242
Harris,20,0.0,702
Fabianski,20,0.0,521
Foderingham,20,0.0,522
N.Aguerd,20,0.0,529
Zouma,20,0.0,532
B.Traore,20,0.0,534
Bentley,20,0.0,536
Chiquinho,20,0.0,537
Chirewa,20,0.0,538
Ndaba,20,0.0,279
Slicker,20,0.0,280
Walton,20,0.0,283
Woolfenden,20,0.0,284
Cannon,20,0.0,286
Choudhury,20,0.0,287
Areola,20,0.0,513
Earthy,20,0.0,519
Doak,20,0.0,318
Endo,20,0.0,320
Baggott,20,0.0,261
Edmundson,20,0.0,269
Harness,20,0.0,271
Humphreys,20,0.0,273
Ladapo,20,0.0,276
Luongo,20,0.0,277
Podence,20,0.0,562
Muric,20,0.0,568
Pivas,20,0.0,574
Wiley,20,0.0,575
Chukwuemeka,20,0.0,161
D.D.Fofana,20,0.0,164
Deivid,20,0.0,165
Gallagher,20,0.0,169
Fraser,20,0.0,397
Gonzalez,20,0.0,547
H.Bueno,20,0.0,549
Hodge,20,0.0,551
Hoever,20,0.0,552
José Sá,20,0.0,554
Kalajdžić,20,0.0,555
Holding,20,0.0,202
Johnstone,20,0.0,204
Matthews,20,0.0,209
Ozoh,20,0.0,212
Rak-Sakyi,20,0.0,695
Schlupp,20,0.0,214
Fábio Silva,20,0.0,545
Leno,20,0.0,248
Mbabu,20,0.0,250
Ream,20,0.0,253
Stansfield,20,0.0,256
Chadi Riad,20,0.0,195
Clyne,20,0.0,196
Ebiowei,20,0.0,197
Henderson,20,0.0,201
Sarmiento,20,0.0,141
Steele,20,0.0,142
Undav,20,0.0,143
Verbruggen,20,0.0,146
Webster,20,0.0,147
Andrey Santos,20,0.0,150
Ângelo,20,0.0,151
B.Badiashile,20,0.0,153
Godo,20,0.0,605
Alves,20,0.0,606
Kozlowski,20,0.0,130
Mazilu,20,0.0,133
Moder,20,0.0,137
O’Mahony,20,0.0,138
Offiah,20,0.0,139
Peupion,20,0.0,140
Jørgensen,20,0.0,581
Townsend,20,0.0,583
J.Cuenca,20,0.0,586
J.Araujo,20,0.0,592
Bogarde,20,0.0,598
Dennis,20,0.0,599
Moran,20,0.0,601
Trevitt,20,0.0,602
Gilchrist,20,0.0,170
Kellyman,20,0.0,173
Lukaku,20,0.0,175
M.Sarr,20,0.0,176
Marc Guiu,20,0.0,178
Petrović,20,0.0,183
Sánchez,20,0.0,185
Ahamada,20,0.0,190
G.Nunes,20,0.0,634
Meupiyou,20,0.0,637
Oulad M'hand,20,0.0,638
Setford,20,0.0,639
Swinkels,20,0.0,640
Zych,20,0.0,641
Casey,20,0.0,643
Umeh-Chibueze,20,0.0,644
Lankshear,20,0.0,609
Metcalfe,20,0.0,614
Rushworth,20,0.0,615
Begovic,20,0.0,624
Kaboré,20,0.0,626
Dixon,20,0.0,627
Ogbene,20,0.0,632
Valdimarsson,20,0.0,109
Zanka,20,0.0,112
Baker-Boaitey,20,0.0,114
Barco,20,0.0,116
Cozier-Duberry,20,0.0,118
Dahoud,20,0.0,119
Gross,20,0.0,125
I.Osman,20,0.0,127
Bergström,20,0.0,154
Bettinelli,20,0.0,155
Casadei,20,0.0,158
Chilwell,20,0.0,160
Mee,20,0.0,100
Onyeka,20,0.0,102
Peart-Harris,20,0.0,103
Toney,20,0.0,108
Paulsen,20,0.0,75
Travers,20,0.0,84
Brierley,20,0.0,87
Dasilva,20,0.0,90
Flekken,20,0.0,91
Henry,20,0.0,92
Hickey,20,0.0,93
Ji-soo,20,0.0,96
Amass,20,0.0,670
Wright,20,0.0,671
Simpson-Pusey,20,0.0,672
Faivre,20,0.0,66
H.Traorè,20,0.0,67
Mepham,20,0.0,72
Jaros,20,0.0,660
Yogane,20,0.0,661
Nichols,20,0.0,662
Samuels,20,0.0,663
Pond,20,0.0,664
Kporha,20,0.0,666
Fletcher,20,0.0,667
Cahill,20,0.0,668
Agbinone,20,0.0,646
Rodney,20,0.0,647
Wheatley,20,0.0,648
Meghoma,20,0.0,649
Kacurri,20,0.0,657
Heaven,20,0.0,658
Kabia,20,0.0,659
Orford,20,0.0,701
Alleyne,20,0.0,703
Brits,20,0.0,704
Arthur,20,0.0,705
Abbott,20,0.0,706
Rees-Dottin,20,0.0,707
Wilson-Brown,20,0.0,708
Kukonki,20,0.0,691
Nallo,20,0.0,692
O'Brien-Whitmarsh,20,0.0,693
Cartwright,20,0.0,694
Mubama,20,0.0,698
Dorrington,20,0.0,699
Olusesi,20,0.0,683
Hardy,20,0.0,684
Slater,20,0.0,685
Mayers,20,0.0,686
Winterburn,20,0.0,687
Nyoni,20,0.0,688
Williams-Barnett,20,0.0,689
Amissah,20,0.0,690
Fitzgerald,20,0.0,673
Wilson-Esbrand,20,0.0,675
Marsh,20,0.0,676
Bates,20,0.0,678
Broggio,20,0.0,679
Kinsey,20,0.0,680
McConville,20,0.0,681
Porter,20,,756
Knight,20,,758
Eyestone,20,,759
Cassanova,20,,760
Cashin,20,,763
Jack Henry-Francis,20,,793
Nuno,20,,747
Rusk,20,,748
Postecoglou,20,,749
Potter,20,,750
Pereira,20,,751
Frank,20,,752
Silva,20,,753
Van Nistelrooy,20,,754
Hürzeler,20,,739
Maresca,20,,740
Glasner,20,,741
Moyes,20,,742
Slot,20,,744
Amorim,20,,745
Howe,20,,746
Nedeljkovic,20,0.0,50
Olsen,20,0.0,51
Sinisalo,20,0.0,55
Sousa,20,0.0,56
Aarons,20,0.0,59
Anthony,20,0.0,61
Emery,20,,737
Iraola,20,,738
Worrall,20,0.0,448
Shaw,20,0.0,387
A.Murphy,20,0.0,390
Botman,20,0.0,393
Dúbravka,20,0.0,396
Hayden,20,0.0,400
Krafth,20,0.0,405
Omobamidele,20,0.0,440
Panzo,20,0.0,441
Sangaré,20,0.0,442
Sels,20,0.0,443
Toffolo,20,0.0,444
Turner,20,0.0,445
Ui-jo,20,0.0,446
Bowler,20,0.0,426
C.Miguel,20,0.0,427
Da Silva Moreira,20,0.0,428
Danilo,20,0.0,429
Mighten,20,0.0,435
O.Richards,20,0.0,438
Freddie Simmonds,20,,794
Harry Howell,20,,795
Olabade Aluko,20,,796
Jake Evans,20,,797
Jay Robinson,20,,798
Boniface,20,,799
Tom Taylor,20,,800
Haaland,21,0.5,351
Wissa,21,1.5,110
Isak,21,0.7,401
M.Salah,21,0.5,328
Watkins,21,0.6,58
Palmer,21,0.7,182
N.Jackson,21,1.1,180
Luis Díaz,21,0.0,327
Mateta,21,1.0,207
Evanilson,21,0.0,617
Wood,21,0.2,447
Solanke,21,0.3,82
I.Sarr,21,0.1,585
Johnson,21,0.0,275
Strand Larsen,21,0.5,566
Havertz,21,0.3,4
Semenyo,21,0.0,78
Madueke,21,0.1,177
Eze,21,0.2,199
Mitoma,21,0.2,136
Raúl,21,0.4,252
Vardy,21,0.8,306
O.Dango,21,0.0,74
Welbeck,21,0.0,148
Schade,21,0.1,106
Delap,21,0.0,268
Cunha,21,0.3,541
Diogo J.,21,0.9,317
Trossard,21,0.3,23
Bowen,21,0.0,514
Mbeumo,21,0.2,99
B.Fernandes,21,0.5,366
Garnacho,21,0.6,372
Gakpo,21,0.1,321
Szoboszlai,21,0.3,336
Barnes,21,0.0,392
Martinelli,21,0.0,9
Kudus,21,0.0,525
Gordon,21,0.6,398
Calvert-Lewin,21,0.6,220
Enzo,21,0.1,168
Beto,21,0.0,218
J.Murphy,21,0.1,402
Souček,21,0.5,530
Saka,21,0.0,17
Rogers,21,0.1,54
Muniz,21,0.0,251
Merino,21,0.0,633
Tavernier,21,0.0,83
Maddison,21,0.1,494
Nketiah,21,0.1,11
Foden,21,0.5,348
Kluivert,21,0.3,71
Darwin,21,0.0,316
João Pedro,21,0.2,129
Son,21,0.1,503
Gibbs-White,21,0.0,433
Zirkzee,21,0.1,389
Højlund,21,0.2,375
Savinho,21,0.4,571
Muñoz,21,0.0,211
Georginio,21,0.2,618
Marmoush,21,,755
Nkunku,21,0.0,181
Duran,21,0.0,38
Elanga,21,0.0,432
De Bruyne,21,0.1,345
Smith Rowe,21,0.1,19
Amad,21,1.4,364
Iwobi,21,0.0,247
Tonali,21,0.1,417
Gvardiol,21,0.2,350
Kulusevski,21,0.3,492
Jones,21,0.0,324
Archer,21,0.0,27
Minteh,21,0.1,135
Ødegaard,21,0.4,13
Bruno G.,21,0.1,394
Bernardo,21,0.0,342
M.Fernandes,21,0.9,623
Buonanotte,21,0.0,117
Wilson,21,0.3,259
A.Doucoure,21,0.2,217
Adama,21,0.2,239
Joelinton,21,0.3,403
Richarlison,21,0.0,497
Rashford,21,0.0,385
Ndiaye,21,0.0,232
Nørgaard,21,0.1,101
P.M.Sarr,21,0.0,499
Lacroix,21,0.0,650
Szmodics,21,0.0,611
Onuachu,21,0.0,470
Harrison,21,0.0,224
Neto,21,0.0,73
L.Paquetá,21,0.6,527
Milenković,21,0.0,573
Rice,21,0.1,16
G.Jesus,21,0.0,2
Sarabia,21,0.4,565
Baleba,21,0.0,115
Munetsi,21,,770
McAtee,21,0.1,357
M.Asensio,21,,762
Mac Allister,21,0.0,329
Gabriel,21,0.0,3
Dibling,21,0.3,608
Aït-Nouri,21,0.0,533
Damsgaard,21,0.2,89
Gündogan,21,0.0,625
Schär,21,0.0,415
Aribo,21,0.1,452
Carvalho,21,0.0,314
Ayari,21,0.0,600
Saliba,21,0.0,18
Enes Ünal,21,0.0,65
J.Gomes,21,0.0,553
Andreas,21,0.1,240
J.Ayew,21,0.0,192
Hudson-Odoi,21,0.1,434
Mount,21,0.0,382
Guedes,21,0.2,548
Cucurella,21,0.1,163
McGinn,21,0.0,48
De Ligt,21,0.0,593
Hutchinson,21,0.1,274
Yates,21,0.0,449
Enciso,21,0.0,121
Jaden,21,0.0,569
Chalobah,21,0.0,159
Adingra,21,0.2,113
Lewis-Potter,21,0.0,98
Virgil,21,0.0,339
Onana,21,0.0,233
Collins,21,0.1,88
N.Williams,21,0.0,437
Tielemans,21,0.2,57
Antonio,21,0.0,512
Armstrong,21,0.0,603
Van den Berg,21,0.1,338
Thomas,21,0.1,20
Mavididi,21,0.1,298
Awoniyi,21,0.0,424
Ings,21,0.0,523
Dalot,21,0.0,369
O'Riley,21,0.0,629
Ndidi,21,0.0,300
Emerson,21,0.0,520
Brooks,21,0.0,62
Lindstrøm,21,0.1,577
Jota Silva,21,0.0,596
João Félix,21,0.1,621
Anderson,21,0.0,423
Kovačić,21,0.1,354
Sancho,21,0.1,386
Hirst,21,0.0,272
Alexander-Arnold,21,0.1,311
Guéhi,21,0.2,200
Harwood-Bellis,21,0.0,461
Füllkrug,21,0.0,589
Christie,21,0.0,63
Konaté,21,0.0,326
Bailey,21,0.0,28
Romero,21,0.0,498
Burn,21,0.1,395
Huijsen,21,0.0,580
Maguire,21,0.0,377
C.Soler,21,0.1,654
Ramsey,21,0.3,53
Malen,21,,725
Willock,21,0.0,420
Casemiro,21,0.0,368
Gusto,21,0.0,171
Dominguez,21,0.0,431
Pedro Porro,21,0.0,495
Faes,21,0.0,291
Sessegnon,21,0.0,579
Summerville,21,0.0,587
Alcaraz,21,0.0,450
Mavropanos,21,0.0,528
Barkley,21,0.0,29
Kilman,21,0.0,524
Broadhead,21,0.0,262
O'Shea,21,0.0,630
Lewis,21,0.0,355
Murillo,21,0.0,436
Rúben,21,0.0,361
Bentancur,21,0.0,480
Mario Jr.,21,0.0,557
Tarkowski,21,0.0,236
Adams,21,0.0,60
Hinshelwood,21,0.0,126
Tel,21,,768
Colwill,21,0.1,162
Daka,21,0.2,289
Justin,21,0.1,295
El Khannouss,21,0.0,635
Van Hecke,21,0.1,144
Robertson,21,0.0,335
Sinisterra,21,0.0,80
Akanji,21,0.2,340
Nelson,21,0.0,10
Zabarnyi,21,0.1,85
Bellegarde,21,0.0,535
McNeil,21,0.0,230
Chaplin,21,0.0,265
Nwaneri,21,0.0,12
Martinez,21,0.0,47
Odobert,21,0.0,612
Grealish,21,0.0,349
O’Reilly,21,0.0,607
Ugarte,21,0.0,652
Tosin,21,0.0,187
Gruda,21,0.0,595
Sosa,21,0.0,620
Pinnock,21,0.0,104
Kamaldeen,21,0.3,462
Bassey,21,0.0,241
Tete,21,0.0,257
Wan-Bissaka,21,0.0,388
C.Richards,21,0.0,194
Branthwaite,21,0.1,219
Doherty,21,0.0,543
Andersen,21,0.0,191
Kamada,21,0.0,205
Sterling,21,0.1,186
Ferguson,21,0.0,123
Mangala,21,0.1,651
Doku,21,0.0,346
Gravenberch,21,0.1,323
Burgess,21,0.0,263
Lerma,21,0.0,206
Janelt,21,0.1,94
Cook,21,0.0,64
Gómez,21,0.0,714
Lukić,21,0.4,249
Gana,21,0.0,222
Brereton Díaz,21,0.0,584
Estupiñan,21,0.0,122
Werner,21,0.0,509
Konsa,21,0.0,44
Hughes,21,0.1,203
Maatsen,21,0.0,45
J.Clarke,21,0.0,631
Veltman,21,0.0,145
Hee Chan,21,0.0,550
Mitchell,21,0.1,210
Calafiori,21,0.0,578
Wieffer,21,0.0,149
Bergvall,21,0.0,481
Mainoo,21,0.0,378
Mazraoui,21,0.0,594
Ugochukwu,21,0.0,188
Davis,21,0.0,267
Dunk,21,0.0,120
J.Timber,21,0.0,6
Yarmoliuk,21,0.0,111
Matheus N.,21,0.0,356
Diego Carlos,21,0.0,35
Bednarek,21,0.0,455
Elliott,21,0.0,319
Kamara,21,0.0,42
Mings,21,0.0,49
Greaves,21,0.0,270
N.Semedo,21,0.0,559
Jebbison,21,0.0,69
Walker-Peters,21,0.0,476
De Cordova-Reid,21,0.0,290
Senesi,21,0.0,79
McAteer,21,0.0,299
Smith,21,0.0,81
Scott,21,0.0,77
O'Brien,21,0.0,582
Robinson,21,0.0,255
Doyle,21,0.0,544
Digne,21,0.1,36
Longstaff,21,0.0,410
Miley,21,0.0,411
Caicedo,21,0.0,157
Stones,21,0.0,362
Ajer,21,0.0,86
Yoro,21,0.0,572
Disasi,21,0.0,167
Coleman,21,0.0,221
Diop,21,0.0,245
Ward-Prowse,21,0.0,531
Devenny,21,0.0,645
