web_name,gw,cc,player_id
Mbabu,19,0,250
Benda,19,0,242
Y. Chermiti,19,0,237
Maupay,19,0,229
B.Traore,19,0,534
Zouma,19,0,532
N.Aguerd,19,0,529
Foderingham,19,0,522
Fabianski,19,0,521
Ricardo,19,0,302
Cornet,19,0,515
Areola,19,0,513
Ebiowei,19,0,197
Chadi Riad,19,0,195
Cundle,19,0,540
Chiwome,19,0,539
Chirewa,19,0,538
Bentley,19,0,536
Stolarczyk,19,0,304
Souttar,19,0,303
B.Fernandes,20,4,366
M.Salah,20,2,328
Palmer,20,5,182
Enzo,20,0,168
Mbeumo,20,5,99
Kulusevski,20,4,492
Damsgaard,20,5,89
Ødegaard,20,0,13
Tielemans,20,0,57
Andreas,20,0,240
Rice,20,4,16
Iwobi,20,2,247
Luis Díaz,20,1,327
Pedro Porro,20,2,495
Eze,20,3,199
Davis,20,2,267
Szoboszlai,20,0,336
Son,20,1,503
De Bruyne,20,2,345
Cunha,20,0,541
Saka,20,0,17
Gordon,20,2,398
Alexander-Arnold,20,1,311
Gibbs-White,20,0,433
Bowen,20,0,514
Rogers,20,0,54
Bruno G.,20,3,394
Cook,20,3,64
Bernardo,20,0,342
Semenyo,20,1,78
Hudson-Odoi,20,2,434
Elanga,20,4,432
Mac Allister,20,2,329
Kluivert,20,0,71
Foden,20,2,348
Neto,20,2,73
Robinson,20,1,255
Savinho,20,3,571
Maddison,20,0,494
Christie,20,2,63
Isak,20,1,401
Amad,20,0,364
Muñoz,20,4,211
I.Sarr,20,2,585
Adama,20,2,239
Trossard,20,0,23
Mitchell,20,1,210
Robertson,20,2,335
Sancho,20,2,386
J.Murphy,20,2,402
Martinelli,20,0,9
L.Paquetá,20,2,527
Gündogan,20,0,625
El Khannouss,20,1,635
Tavernier,20,0,83
Garnacho,20,1,372
Mitoma,20,0,136
Digne,20,0,36
Aït-Nouri,20,0,533
O.Dango,20,1,74
Anderson,20,0,423
Manning,20,0,467
Hall,20,2,399
McNeil,20,0,230
Gakpo,20,0,321
Kerkez,20,3,70
Harrison,20,0,224
Madueke,20,0,177
M.Fernandes,20,0,623
João Pedro,20,0,129
Kudus,20,1,525
Wan-Bissaka,20,0,388
Kovačić,20,1,354
Hughes,20,0,203
Doku,20,0,346
Caicedo,20,2,157
McGinn,20,0,48
N.Jackson,20,0,180
Rashford,20,0,385
Mateta,20,0,207
Ayari,20,1,600
Wharton,20,0,216
Haaland,20,1,351
Dalot,20,0,369
Gvardiol,20,0,350
Hutchinson,20,0,274
A.Doucoure,20,1,217
Gravenberch,20,2,323
Estupiñan,20,0,122
Bellegarde,20,0,535
Eriksen,20,0,370
Lukić,20,0,249
Buonanotte,20,0,117
Grealish,20,0,349
Wissa,20,1,110
Watkins,20,1,58
Minteh,20,1,135
Lewis-Potter,20,2,98
Walker-Peters,20,0,476
Joelinton,20,0,403
J.Clarke,20,0,631
Evanilson,20,2,617
Mavididi,20,0,298
Barnes,20,0,392
Livramento,20,0,409
Raúl,20,0,252
Willock,20,1,420
Matheus N.,20,0,356
J.Gomes,20,1,553
N.Semedo,20,0,559
Gusto,20,2,171
Tonali,20,0,417
Casemiro,20,0,368
Ramsey,20,1,53
Mykolenko,20,0,231
Dibling,20,0,608
Baleba,20,0,115
Delap,20,1,268
Schade,20,1,106
Georginio,20,0,618
Young,20,0,656
Jones,20,0,324
Lindstrøm,20,0,577
Gana,20,0,222
Cucurella,20,0,163
Kamada,20,0,205
Wood,20,0,447
Welbeck,20,0,148
Johnson,20,1,275
Morsy,20,0,278
Smith Rowe,20,0,19
Kristiansen,20,0,296
Vardy,20,0,306
Trippier,20,0,418
Mazraoui,20,0,594
Maatsen,20,1,45
Wilson,20,4,259
Ward-Prowse,20,1,531
Nørgaard,20,1,101
Thomas,20,0,20
J.Timber,20,0,6
Ndiaye,20,2,232
O'Riley,20,1,629
Yates,20,0,449
Winks,20,0,309
Berge,20,0,622
Strand Larsen,20,2,566
Sugawara,20,0,474
Summerville,20,3,587
N.Williams,20,0,437
Havertz,20,0,4
Aribo,20,4,452
Udogie,20,0,505
P.M.Sarr,20,1,499
Tsimikas,20,0,337
Kilman,20,0,524
Emerson,20,0,520
Tarkowski,20,0,236
Bailey,20,0,28
Adams,20,0,60
Brooks,20,0,62
André,20,0,642
Guéhi,20,0,200
J.Ayew,20,1,192
Downes,20,0,518
Enciso,20,0,121
Jensen,20,1,95
Ndidi,20,0,300
Aina,20,0,422
Merino,20,2,633
Gruda,20,0,595
Ugochukwu,20,0,188
Souček,20,1,530
Jota Silva,20,1,596
Huijsen,20,1,580
Harwood-Bellis,20,0,461
Van Hecke,20,1,144
Janelt,20,0,94
Solanke,20,0,82
Mainoo,20,0,378
Hinshelwood,20,0,126
Nkunku,20,0,181
Roerslev,20,0,105
Højlund,20,0,375
Füllkrug,20,3,589
C.Soler,20,0,654
Adingra,20,1,113
Justin,20,0,295
Dominguez,20,0,431
Sarabia,20,0,565
Nelson,20,0,10
Marmoush,20,,755
M.Asensio,20,,762
Gabriel,20,0,3
Murillo,20,0,436
Alcaraz,20,0,450
Virgil,20,1,339
Nketiah,20,0,11
R.Gomes,20,1,563
Colwill,20,0,162
Nwaneri,20,0,12
Wieffer,20,0,149
Zirkzee,20,1,389
Garner,20,0,223
Bergvall,20,0,481
Diogo J.,20,0,317
Doherty,20,2,543
Guedes,20,1,548
Álvarez,20,2,511
Spence,20,0,504
Cajuste,20,0,619
Zabarnyi,20,1,85
Scott,20,0,77
James,20,0,172
Castagne,20,0,244
B.Soumaré,20,0,285
Mario Jr.,20,0,557
Burns,20,0,264
Werner,20,0,509
Cash,20,2,32
Ugarte,20,0,652
Konaté,20,0,326
Tel,20,,768
Sessegnon,20,0,579
Kamaldeen,20,1,462
Kamara,20,2,42
Skipp,20,0,501
Lerma,20,0,206
Barkley,20,0,29
Ajer,20,0,86
Collins,20,0,88
Akanji,20,0,340
Armstrong,20,1,603
Smallbone,20,0,471
Yarmoliuk,20,0,111
Martinez,20,1,47
Sinisterra,20,0,80
Bentancur,20,0,480
Toti,20,0,567
Cairney,20,1,243
Antonio,20,0,512
Darwin,20,0,316
Bree,20,1,457
G.Jesus,20,2,2
Philip,20,0,76
Burn,20,0,395
Beto,20,0,218
Mangala,20,2,651
Sterling,20,0,186
Milenković,20,0,573
Onana,20,0,233
Chaplin,20,0,265
Pinnock,20,0,104
Onuachu,20,0,470
McAteer,20,0,299
Sosa,20,0,620
Alex Moreno,20,0,26
Chalobah,20,0,159
Lewis-Skelly,20,0,597
Smith,20,0,81
Dorgu,20,,766
Tierney,20,0,21
White,20,0,24
Walker,20,0,363
Doyle,20,0,544
Burgess,20,0,263
Tete,20,0,257
Romero,20,0,498
Cresswell,20,0,517
Munetsi,20,,770
Muniz,20,0,251
Lavia,20,0,174
Calvert-Lewin,20,0,220
Saliba,20,0,18
Lewis,20,0,355
Lacroix,20,0,650
W.Fofana,20,0,189
Devenny,20,0,645
Veltman,20,1,145
Bissouma,20,0,482
Elliott,20,1,319
Maguire,20,1,377
João Félix,20,0,621
Van den Berg,20,0,338
De Ligt,20,0,593
De Cordova-Reid,20,0,290
O'Brien,20,0,582
Calafiori,20,0,578
Ings,20,0,523
Coufal,20,2,516
Jaden,20,0,569
A.Fatawu,20,0,570
Broadhead,20,1,262
Bradley,20,0,313
Odobert,20,0,612
Dunk,20,0,120
Mount,20,0,382
Rúben,20,0,361
Lamptey,20,0,131
Gómez,20,,714
Mavropanos,20,0,528
Disasi,20,0,167
Taylor,20,0,281
Ferguson,20,0,123
Bednarek,20,0,455
F.Kadıoğlu,20,0,628
Senesi,20,0,79
Phillips,20,0,359
Konsa,20,0,44
Schär,20,0,415
Willian,20,,772
George,20,0,696
Shaw,20,0,387
Enes Ünal,20,0,65
Sangaré,20,0,442
Dragusin,20,0,486
Faes,20,0,291
Broja,20,0,156
Agbadou,20,,720
Duran,20,0,38
Hirst,20,0,272
Richarlison,20,0,497
Longstaff,20,0,410
Archer,20,0,27
Patterson,20,0,234
Tuanzebe,20,0,282
Kayode,20,,757
Lallana,20,0,463
Townsend,20,0,583
O’Reilly,20,0,607
Ederson M.,20,0,347
Szmodics,20,0,611
Milner,20,0,134
Carvalho,20,0,314
Mings,20,0,49
Hee Chan,20,0,550
Almirón,20,0,391
Branthwaite,20,0,219
Clyne,20,0,196
A. Garcia,20,,731
Bassey,20,0,241
L.Guilherme,20,1,526
Andersen,20,0,191
Dewsbury-Hall,20,0,166
Jebbison,20,0,69
Jorginho,20,1,7
Hill,20,0,68
Kiwior,20,0,8
Vestergaard,20,0,307
March,20,0,132
Webster,20,0,147
Moder,20,0,137
Moore,20,0,610
Stephens,20,0,472
Brereton Díaz,20,0,584
King,20,0,604
Lindelof,20,0,376
Antony,20,0,365
O'Shea,20,0,630
G.Rodríguez,20,0,588
Greaves,20,0,270
Iroegbunam,20,0,226
Diop,20,0,245
Welington,20,,718
Jay Robinson,20,,798
Zinchenko,20,0,25
Kelly,20,0,404
Schlupp,20,0,214
Khusanov,20,,732
Pau,20,0,52
Fraser,20,0,397
Todibo,20,0,591
Gray,20,0,489
Al-Hamadi,20,0,260
Van de Ven,20,0,506
Pickford,20,0,235
Leno,20,0,248
Choudhury,20,0,287
José Sá,20,0,554
Yoro,20,0,572
Mosquera,20,0,558
Pedro Lima,20,2,561
Mudryk,20,0,179
C.Richards,20,0,194
Henderson,20,0,201
Edouard,20,0,198
Dawson,20,0,542
Flekken,20,0,91
Scarles,20,0,677
Malen,20,,725
Collyer,20,0,613
Chilwell,20,0,160
Tosin,20,0,187
Davies,20,0,669
Endo,20,0,320
Bogarde,20,0,598
Thiago,20,0,107
Ogbene,20,0,632
McAtee,20,0,357
Stones,20,0,362
Awoniyi,20,0,424
Danso,20,,767
Reguilón,20,0,496
Agbinone,20,0,646
Orford,20,0,701
H.Clarke,20,0,266
Quansah,20,0,333
Amo-Ameyaw,20,0,451
Bobb,20,0,343
Aké,20,0,341
Rodrigo,20,0,360
Daka,20,0,289
Pope,20,0,413
Miley,20,0,411
Krafth,20,0,405
Sels,20,0,443
Malacia,20,0,379
Edozie,20,0,459
Osula,20,0,590
Verbruggen,20,0,146
Arrizabalaga,20,0,152
Johnstone,20,0,204
Sánchez,20,0,185
Irving,20,0,576
Marc Guiu,20,0,178
Keane,20,0,228
Scarlett,20,0,500
Igor,20,0,128
Walton,20,0,283
Reed,20,0,254
Amass,20,0,670
C.Doucouré,20,0,193
Maghoma,20,0,674
Chiquinho,20,0,537
A.Becker,20,0,310
Forbs,20,0,655
Coady,20,0,288
Esse,20,,730
Buendia,20,0,31
Grønbæk,20,,734
N.Gonzalez,20,,765
Kinsky,20,,716
Fletcher,20,0,667
Dahoud,20,0,119
Cahill,20,0,668
McKenna,20,,727
Cozier-Duberry,20,0,118
Barco,20,0,116
Baker-Boaitey,20,0,114
Zanka,20,0,112
Sherif,20,,724
Valdimarsson,20,0,109
Lankshear,20,0,609
Toney,20,0,108
Peart-Harris,20,0,103
Rushworth,20,0,615
Sadi,20,,723
Metcalfe,20,0,614
Coulibaly,20,,726
Morato,20,0,653
Meghoma,20,0,649
Wheatley,20,0,648
Rodney,20,0,647
Kporha,20,0,666
Butler-Oyedeji,20,0,665
Pond,20,0,664
Samuels,20,0,663
Nichols,20,0,662
I.Osman,20,0,127
Jaros,20,0,660
Kabia,20,0,659
Kayi Sanda,20,,719
Fitzgerald,20,0,673
Hennessey,20,,721
Simpson-Pusey,20,0,672
Wright,20,0,671
Adu-Adjei,20,,722
Yogane,20,0,661
O’Mahony,20,0,138
Mazilu,20,0,133
Kozlowski,20,0,130
Ahamada,20,0,190
Jimoh,20,0,710
Okoduwa,20,0,711
Renato Veiga,20,0,184
B.Badiashile,20,0,153
Akinmboni,20,,712
Ângelo,20,0,151
Gross,20,0,125
Soler,20,,713
Undav,20,0,143
Steele,20,0,142
Godfrey,20,,715
Sarmiento,20,0,141
Dennis,20,0,599
J.Araujo,20,0,592
Casadei,20,0,158
J.Cuenca,20,0,586
Jørgensen,20,0,581
Andrey Santos,20,0,150
Diaby,20,0,34
Gilmour,20,0,124
Silcott-Duberry,20,,728
Setford,20,0,639
Oulad M'hand,20,0,638
Meupiyou,20,0,637
Chiesa,20,0,636
G.Nunes,20,0,634
Dixon,20,0,627
Danns,20,0,709
Offiah,20,0,139
Begovic,20,0,624
Brierley,20,0,87
Travers,20,0,84
Paulsen,20,0,75
Mepham,20,0,72
H.Traorè,20,0,67
Faivre,20,0,66
Swinkels,20,0,640
Peupion,20,0,140
Kaboré,20,0,626
Yang,20,,717
Kuol,20,0,406
Morgan,20,,780
Hayden,20,0,400
Dúbravka,20,0,396
Botman,20,0,393
A.Murphy,20,0,390
Mheuka,20,,781
Tom Taylor,20,,800
Olusesi,20,0,683
McConville,20,0,681
Diego Carlos,20,0,35
Kinsey,20,0,680
Dobbin,20,0,37
Gauci,20,0,39
Broggio,20,0,679
Bates,20,0,678
Hause,20,0,40
Nedeljkovic,20,0,50
Obi,20,,776
Coby Ebere,20,,775
Gower,20,,790
Neave,20,,789
Dermot Mee,20,,788
Fredricson,20,,777
Genesis Antwi,20,,787
Benjamin Fredrick,20,,786
Echeverri,20,,785
Charlie Tasker,20,,791
Moorhouse,20,,778
Graczyk,20,,783
Boniface,20,,799
Jake Evans,20,,797
Koné,20,,779
Olabade Aluko,20,,796
Harry Howell,20,,795
Freddie Simmonds,20,,794
Jack Henry-Francis,20,,793
Monga,20,,792
Mané,20,,784
Wilson-Brown,20,0,708
Rees-Dottin,20,0,707
Abbott,20,0,706
Vitor Reis,20,,733
Arthur,20,0,705
Brits,20,0,704
Alleyne,20,0,703
Harris,20,0,702
Arteta,20,,735
Marsh,20,0,676
Guardiola,20,,736
Dendoncker,20,0,33
Casey,20,0,643
Zych,20,0,641
Ji-soo,20,0,96
Hickey,20,0,93
Henry,20,0,92
Dasilva,20,0,90
Heaven,20,0,658
Kacurri,20,0,657
Umeh-Chibueze,20,0,644
Wilson-Esbrand,20,0,675
Kukonki,20,0,691
Iling Jr,20,0,41
Amissah,20,0,690
Williams-Barnett,20,0,689
Nyoni,20,0,688
Winterburn,20,0,687
Mayers,20,0,686
Slater,20,0,685
Hardy,20,0,684
Nallo,20,0,692
Marschall,20,0,46
Dorrington,20,0,699
Hürzeler,20,,739
Mubama,20,0,698
Acheampong,20,0,697
Rak-Sakyi,20,0,695
Ajayi,20,,729
Cartwright,20,0,694
O'Brien-Whitmarsh,20,0,693
Kesler-Hayden,20,0,43
Stewart,20,0,473
Targett,20,0,416
Ruddy,20,0,414
Odysseas,20,0,412
O.Richards,20,0,438
Mighten,20,0,435
Danilo,20,0,429
M.França,20,0,208
C.Miguel,20,0,427
Bowler,20,0,426
Boly,20,0,425
Worrall,20,0,448
Ui-jo,20,0,446
Turner,20,0,445
Toffolo,20,0,444
Panzo,20,0,441
Omobamidele,20,0,440
Da Silva Moreira,20,0,428
Baggott,20,0,261
N.Phillips,20,0,332
Morton,20,0,331
McConnell,20,0,330
Kelleher,20,0,325
Pellistri,20,0,384
McTominay,20,0,381
Bella-Kotchap,20,0,456
Bazunu,20,0,454
J.Alvarez,20,0,352
A.Phillips,20,0,478
R.Williams,20,0,334
McCarthy,20,0,469
Mara,20,0,468
Lumley,20,0,466
Lis,20,0,465
Larios,20,0,464
Edwards,20,0,460
Charles,20,0,458
Hermansen,20,0,293
Golding,20,0,292
Austin,20,0,479
Carson,20,0,344
Silva,20,,753
Frank,20,,752
Pereira,20,,751
Potter,20,,750
Postecoglou,20,,749
Rusk,20,,748
Samuels-Smith,20,,782
Cashin,20,,763
Cassanova,20,,760
Heaton,20,0,374
Knight,20,,758
Anselmino,20,,774
Heath,20,,773
Amougou,20,,771
Djiga,20,,769
Barrenechea,20,0,30
Tomiyasu,20,0,22
Raya,20,0,15
Ramsdale,20,0,14
Hein,20,0,5
Fábio Vieira,20,0,1
Eyestone,20,,759
Hannibal,20,0,373
Evans,20,0,371
Bayindir,20,0,367
Ortega Moreno,20,0,358
João Cancelo,20,0,353
Lascelles,20,0,407
Iraola,20,,738
Emery,20,,737
Anthony,20,0,61
Aarons,20,0,59
Van Nistelrooy,20,,754
Sinisalo,20,0,55
Olsen,20,0,51
Nuno,20,,747
Howe,20,,746
Amorim,20,,745
Slot,20,,744
Moyes,20,,742
Glasner,20,,741
Maresca,20,,740
Porter,20,,756
Sousa,20,0,56
Fábio Silva,20,0,545
D.D.Fofana,20,0,164
Chukwuemeka,20,0,161
Wiley,20,0,575
Pivas,20,0,574
Muric,20,0,568
S.Bueno,20,0,564
Podence,20,0,562
Petrović,20,0,183
M.Sarr,20,0,176
Edmundson,20,0,269
Kellyman,20,0,173
Gilchrist,20,0,170
Gallagher,20,0,169
Deivid,20,0,165
J.Virginia,20,0,227
Holgate,20,0,225
Cannon,20,0,286
Woolfenden,20,0,284
Slicker,20,0,280
Stansfield,20,0,256
Lukaku,20,0,175
Bettinelli,20,0,155
Bergström,20,0,154
Onyeka,20,0,102
Mee,20,0,100
Konak,20,0,97
Alves,20,0,606
Godo,20,0,605
Trevitt,20,0,602
Moran,20,0,601
Coleman,20,0,221
Ozoh,20,0,212
Matthews,20,0,209
Clarke,20,,801
Holding,20,0,202
Kalajdžić,20,0,555
Hoever,20,0,552
Hodge,20,0,551
H.Bueno,20,0,549
Gonzalez,20,0,547
Ward,20,0,215
Okoli,20,0,301
Marcal,20,0,297
Iversen,20,0,294
Højbjerg,20,0,490
Forster,20,0,488
E.Royal,20,0,487
Devine,20,0,485
Bryan,20,0,483
Doak,20,0,318
Clark,20,0,315
Ream,20,0,253
Vinicius,20,0,258
Whiteman,20,0,510
Vicario,20,0,508
Veliz,20,0,507
Solomon,20,0,502
Lo Celso,20,0,493
Ndaba,20,0,279
Luongo,20,0,277
Ladapo,20,0,276
Humphreys,20,0,273
Harness,20,0,271
Bajcetic,20,0,312
Mbabu,20,0,250
Benda,20,0,242
Y. Chermiti,20,0,237
Maupay,20,0,229
B.Traore,20,0,534
Zouma,20,0,532
N.Aguerd,20,0,529
Foderingham,20,0,522
Fabianski,20,0,521
Ricardo,20,0,302
Cornet,20,0,515
Areola,20,0,513
Ebiowei,20,0,197
Chadi Riad,20,0,195
Cundle,20,0,540
Chiwome,20,0,539
Chirewa,20,0,538
Bentley,20,0,536
Stolarczyk,20,0,304
Souttar,20,0,303
B.Fernandes,21,2,366
M.Salah,21,4,328
Palmer,21,2,182
Enzo,21,7,168
Mbeumo,21,5,99
Kulusevski,21,4,492
Damsgaard,21,2,89
Ødegaard,21,4,13
Tielemans,21,3,57
Andreas,21,0,240
Rice,21,1,16
Iwobi,21,5,247
Luis Díaz,21,2,327
Pedro Porro,21,1,495
Eze,21,1,199
Davis,21,1,267
Szoboszlai,21,3,336
Son,21,0,503
De Bruyne,21,8,345
Cunha,21,2,541
Saka,21,0,17
Gordon,21,1,398
Alexander-Arnold,21,0,311
Gibbs-White,21,1,433
Bowen,21,0,514
Rogers,21,1,54
Bruno G.,21,4,394
Cook,21,1,64
Bernardo,21,1,342
Semenyo,21,0,78
Hudson-Odoi,21,0,434
Elanga,21,2,432
Mac Allister,21,2,329
Kluivert,21,0,71
Foden,21,3,348
Neto,21,0,73
Robinson,21,5,255
Savinho,21,0,571
Maddison,21,0,494
Christie,21,1,63
Isak,21,1,401
Amad,21,3,364
Muñoz,21,2,211
I.Sarr,21,2,585
Adama,21,1,239
Trossard,21,1,23
Mitchell,21,1,210
Robertson,21,0,335
Sancho,21,2,386
J.Murphy,21,1,402
Martinelli,21,1,9
L.Paquetá,21,0,527
Gündogan,21,1,625
El Khannouss,21,1,635
Tavernier,21,0,83
Garnacho,21,3,372
Mitoma,21,2,136
Digne,21,0,36
Aït-Nouri,21,1,533
O.Dango,21,0,74
Anderson,21,0,423
Manning,21,0,467
Hall,21,1,399
McNeil,21,0,230
Gakpo,21,3,321
Kerkez,21,0,70
Harrison,21,1,224
Madueke,21,2,177
M.Fernandes,21,1,623
João Pedro,21,0,129
Kudus,21,0,525
Wan-Bissaka,21,1,388
Kovačić,21,2,354
Hughes,21,0,203
Doku,21,0,346
Caicedo,21,0,157
McGinn,21,0,48
N.Jackson,21,2,180
Rashford,21,0,385
Mateta,21,1,207
Ayari,21,0,600
Wharton,21,0,216
Haaland,21,1,351
Dalot,21,0,369
Gvardiol,21,0,350
Hutchinson,21,0,274
A.Doucoure,21,0,217
Gravenberch,21,0,323
Estupiñan,21,1,122
Bellegarde,21,1,535
Eriksen,21,1,370
Lukić,21,0,249
Buonanotte,21,2,117
Grealish,21,0,349
Wissa,21,1,110
Watkins,21,1,58
Minteh,21,0,135
Lewis-Potter,21,1,98
Walker-Peters,21,2,476
Joelinton,21,1,403
J.Clarke,21,0,631
Evanilson,21,0,617
Mavididi,21,3,298
Barnes,21,0,392
Livramento,21,0,409
Raúl,21,1,252
Willock,21,0,420
Matheus N.,21,3,356
J.Gomes,21,1,553
N.Semedo,21,2,559
Gusto,21,0,171
Tonali,21,3,417
Casemiro,21,0,368
Ramsey,21,0,53
Mykolenko,21,2,231
Dibling,21,1,608
Baleba,21,1,115
Delap,21,1,268
Schade,21,1,106
Georginio,21,2,618
Young,21,1,656
Jones,21,0,324
Lindstrøm,21,1,577
Gana,21,0,222
Cucurella,21,1,163
Kamada,21,0,205
Wood,21,0,447
Welbeck,21,0,148
Johnson,21,0,275
Morsy,21,0,278
Smith Rowe,21,0,19
Kristiansen,21,2,296
Vardy,21,1,306
Trippier,21,0,418
Mazraoui,21,3,594
Maatsen,21,0,45
Wilson,21,2,259
Ward-Prowse,21,0,531
Nørgaard,21,0,101
Thomas,21,1,20
J.Timber,21,0,6
Ndiaye,21,0,232
O'Riley,21,2,629
Yates,21,0,449
Winks,21,0,309
Berge,21,0,622
Strand Larsen,21,2,566
Sugawara,21,1,474
Summerville,21,0,587
N.Williams,21,0,437
Havertz,21,0,4
Aribo,21,2,452
Udogie,21,0,505
P.M.Sarr,21,0,499
Tsimikas,21,1,337
Kilman,21,0,524
Emerson,21,0,520
Tarkowski,21,1,236
Bailey,21,0,28
Adams,21,1,60
Brooks,21,1,62
André,21,2,642
Guéhi,21,0,200
J.Ayew,21,1,192
Downes,21,0,518
Enciso,21,0,121
Jensen,21,4,95
Ndidi,21,0,300
Aina,21,0,422
Merino,21,0,633
Gruda,21,0,595
Ugochukwu,21,0,188
Souček,21,0,530
Jota Silva,21,0,596
Huijsen,21,1,580
Harwood-Bellis,21,2,461
Van Hecke,21,1,144
Janelt,21,0,94
Solanke,21,0,82
Mainoo,21,0,378
Hinshelwood,21,0,126
Nkunku,21,0,181
Roerslev,21,2,105
Højlund,21,2,375
Füllkrug,21,0,589
C.Soler,21,0,654
Adingra,21,1,113
Justin,21,2,295
Dominguez,21,0,431
Sarabia,21,0,565
Nelson,21,0,10
Marmoush,21,,755
M.Asensio,21,,762
Gabriel,21,0,3
Murillo,21,0,436
Alcaraz,21,0,450
Virgil,21,1,339
Nketiah,21,0,11
R.Gomes,21,1,563
Colwill,21,1,162
Nwaneri,21,0,12
Wieffer,21,0,149
Zirkzee,21,2,389
Garner,21,0,223
Bergvall,21,1,481
Diogo J.,21,0,317
Doherty,21,0,543
Guedes,21,0,548
Álvarez,21,0,511
Spence,21,0,504
Cajuste,21,0,619
Zabarnyi,21,0,85
Scott,21,0,77
James,21,1,172
Castagne,21,1,244
B.Soumaré,21,0,285
Mario Jr.,21,0,557
Burns,21,1,264
Werner,21,0,509
Cash,21,0,32
Ugarte,21,0,652
Konaté,21,0,326
Tel,21,,768
Sessegnon,21,0,579
Kamaldeen,21,0,462
Kamara,21,1,42
Skipp,21,1,501
Lerma,21,0,206
Barkley,21,0,29
Ajer,21,0,86
Collins,21,0,88
Akanji,21,1,340
Armstrong,21,0,603
Smallbone,21,0,471
Yarmoliuk,21,0,111
Martinez,21,1,47
Sinisterra,21,0,80
Bentancur,21,0,480
Toti,21,0,567
Cairney,21,0,243
Antonio,21,0,512
Darwin,21,0,316
Bree,21,1,457
G.Jesus,21,0,2
Philip,21,0,76
Burn,21,0,395
Beto,21,0,218
Mangala,21,0,651
Sterling,21,0,186
Milenković,21,0,573
Onana,21,0,233
Chaplin,21,0,265
Pinnock,21,0,104
Onuachu,21,0,470
McAteer,21,3,299
Sosa,21,0,620
Alex Moreno,21,0,26
Chalobah,21,0,159
Lewis-Skelly,21,0,597
Smith,21,0,81
Dorgu,21,,766
Tierney,21,1,21
White,21,0,24
Walker,21,0,363
Doyle,21,0,544
Burgess,21,0,263
Tete,21,0,257
Romero,21,0,498
Cresswell,21,0,517
Munetsi,21,,770
Muniz,21,0,251
Lavia,21,0,174
Calvert-Lewin,21,0,220
Saliba,21,0,18
Lewis,21,0,355
Lacroix,21,0,650
W.Fofana,21,0,189
Devenny,21,0,645
Veltman,21,0,145
Bissouma,21,0,482
Elliott,21,0,319
Maguire,21,0,377
João Félix,21,0,621
Van den Berg,21,1,338
De Ligt,21,0,593
De Cordova-Reid,21,0,290
O'Brien,21,0,582
Calafiori,21,0,578
Ings,21,1,523
Coufal,21,0,516
Jaden,21,0,569
A.Fatawu,21,0,570
Broadhead,21,1,262
Bradley,21,0,313
Odobert,21,0,612
Dunk,21,0,120
Mount,21,0,382
Rúben,21,0,361
Lamptey,21,0,131
Gómez,21,0,714
Mavropanos,21,0,528
Disasi,21,0,167
Taylor,21,0,281
Ferguson,21,0,123
Bednarek,21,0,455
F.Kadıoğlu,21,0,628
Senesi,21,0,79
Phillips,21,0,359
Konsa,21,0,44
Schär,21,0,415
Willian,21,,772
George,21,0,696
Shaw,21,0,387
Enes Ünal,21,0,65
Sangaré,21,0,442
Dragusin,21,1,486
Faes,21,1,291
Broja,21,0,156
Agbadou,21,0,720
Duran,21,0,38
Hirst,21,0,272
Richarlison,21,1,497
Longstaff,21,0,410
Archer,21,0,27
Patterson,21,0,234
Tuanzebe,21,0,282
Kayode,21,,757
Lallana,21,0,463
Townsend,21,0,583
O’Reilly,21,0,607
Ederson M.,21,0,347
Szmodics,21,0,611
Milner,21,0,134
Carvalho,21,0,314
Mings,21,1,49
Hee Chan,21,0,550
Almirón,21,1,391
Branthwaite,21,0,219
Clyne,21,0,196
A. Garcia,21,,731
Bassey,21,0,241
L.Guilherme,21,0,526
Andersen,21,0,191
Dewsbury-Hall,21,0,166
Jebbison,21,1,69
Jorginho,21,0,7
Hill,21,0,68
Kiwior,21,0,8
Vestergaard,21,0,307
March,21,0,132
Webster,21,0,147
Moder,21,0,137
Moore,21,0,610
Stephens,21,0,472
Brereton Díaz,21,0,584
King,21,1,604
Lindelof,21,0,376
Antony,21,1,365
O'Shea,21,0,630
G.Rodríguez,21,0,588
Greaves,21,0,270
Iroegbunam,21,0,226
Diop,21,0,245
Welington,21,0,718
Jay Robinson,21,,798
Zinchenko,21,0,25
Kelly,21,0,404
Schlupp,21,0,214
Khusanov,21,,732
Pau,21,0,52
Fraser,21,0,397
Todibo,21,0,591
Gray,21,0,489
Al-Hamadi,21,0,260
Van de Ven,21,0,506
Pickford,21,0,235
Leno,21,0,248
Choudhury,21,0,287
José Sá,21,0,554
Yoro,21,0,572
Mosquera,21,0,558
Pedro Lima,21,0,561
Mudryk,21,0,179
C.Richards,21,0,194
Henderson,21,0,201
Edouard,21,0,198
Dawson,21,0,542
Flekken,21,0,91
Scarles,21,1,677
Malen,21,,725
Collyer,21,0,613
Chilwell,21,0,160
Tosin,21,0,187
Davies,21,0,669
Endo,21,0,320
Bogarde,21,0,598
Thiago,21,0,107
Ogbene,21,0,632
McAtee,21,0,357
Stones,21,0,362
Awoniyi,21,0,424
Danso,21,,767
Reguilón,21,0,496
Agbinone,21,0,646
Orford,21,0,701
H.Clarke,21,0,266
Quansah,21,0,333
Amo-Ameyaw,21,0,451
